id	chinese	pinyin	japanese	category	level	example1_speaker	example1_avatar	example1_expression	example1_chinese	example1_pinyin	example1_japanese	example2_speaker	example2_avatar	example2_expression	example2_chinese	example2_pinyin	example2_japanese	notes
phrase_0601	我想在市中心租一套一居室。	Wǒ xiǎng zài shìzhōngxīn zū yí tào yìjūshì.	市街地で1LDKの部屋を借りたいんです。	housing	1	A	cat	happy	你最近不是在看房子吗？有什么要求？	Nǐ zuìjìn bú shì zài kàn fángzi ma? Yǒu shénme yāoqiú?	最近部屋探してるんじゃなかった？何か希望はある？	B	panda	normal	我想在市中心租一套一居室，最好离地铁站近一点。	Wǒ xiǎng zài shìzhōngxīn zū yí tào yìjūshì, zuìhǎo lí dìtiězhàn jìn yìdiǎn.	私、市中心部で1LDKの部屋を借りたいの。できれば地下鉄の駅に近いといいわ。	「租(zū:借りる)」「一居室(yìjūshì:1ベッドルームの部屋、日本でいう1DK〜1LDK)」。中国で不動産屋（中介）に希望の部屋の間取りを伝える時の基本的なフレーズ。
phrase_0602	这个月的房租和水电费你交了吗？	Zhège yuè de fángzū hé shuǐdiànfèi nǐ jiāo le ma?	今月の家賃と光熱費、もう払った？	housing	2	A	dog	tired	房东刚才在微信上找 me 了。	Fángdōng gāngcái zài wēixìn shang zhǎo wǒ le.	さっき大家さんからWeChatで連絡が来たよ。	B	me	surprised	怎么了？这个月的房租和水电费你交了吗？	Zěnme le? Zhège yuè de fángzū hé shuǐdiànfèi nǐ jiāo le ma?	どうしたの？今月の家賃と水道光熱費は君が払ったんじゃなかった？	「房租(fángzū:家賃)」「水电费(shuǐdiànfèi:水道電気代)」「交(jiāo:納める・支払う)」。シェアハウス（合租）のルームメイト同士で毎月確認し合う生活費に関する重要な質問。
phrase_0603	厨房的下水道堵了，水流不下去。	Chúfáng de xiàshuǐdào dǔ le, shuǐ liú bú xiàqù.	キッチンの排水溝が詰まっちゃって、水が流れないんです。	housing	3	A	cat	tired	我刚才洗碗的时候，发现水槽又积水了。	Wǒ gāngcái xǐwǎn de shíhou, fāxiàn shuǐcáo yòu jīshuǐ le.	さっきお皿洗ってた時、シンクにまた水が溜まるのに気づいたの。	B	panda	sad	肯定是厨房的下水道堵了，水流不下去。我打个电话叫维修师傅来吧。	Kěndìng shì chúfáng de xiàshuǐdào dǔ le, shuǐ liú bú xiàqù. Wǒ dǎ ge diànhuà jiào wéixiū shīfu lái ba.	絶対にキッチンの排水溝が詰まったのよ、水が流れないわ。私が電話して修理のおじさんを呼ぶわ。	「下水道(xiàshuǐdào:排水管・下水道)」「堵(dǔ:塞がる・詰まる)」。古いアパート（老小区）では非常に頻繁に発生する水回りのトラブルを説明する言葉。
phrase_0604	房东说明年要涨房租。	Fángdōng shuō míngniān yào zhǎng fángzū.	大家さんが、来年から家賃を上げるって言ってるんだ。	housing	2	A	me	sad	好烦啊，我的租房合同下个月就到期了。	Hǎo fán a, wǒ de zūfáng hétong xiàge yuè jiù dàoqī le.	すげーイライラする、俺の賃貸契約来月で満期なんだよ。	B	dog	tired	打算续租吗？	Dǎsuàn xùzū ma?	更新するつもり？	「房东(fángdōng:不動産の家主・大家さん)」「涨(zhǎng:値段が上がる)」。中国の大都市で毎年更新時期(续期)に若者を悩ませる死活問題。「降(jiàng:下がる)」の反意語です。
phrase_0605	我把钥匙锁在房间里了。	Wǒ bǎ yàoshi suǒ zài fángjiān lǐ le.	私は鍵を部屋の中に閉じ込めてしまいました。	housing	1	A	panda	tired	你怎么蹲在家门口啊？	Nǐ zěnme dūn zài jiāménkǒu a?	あなたどうして家のドアの前にしゃがみ込んでるの？	B	cat	sad	别提了，我刚才出去丢垃圾，风一吹门就关上了，我把钥匙锁在房间里了。	Bié tí le, wǒ gāngcái chūqù diū lājī, fēng yì chuī mén jiù guānshang le, wǒ bǎ yàoshi suǒ zài fángjiān lǐ le.	言わないで。さっきゴミ捨てに出たら、風が吹いてドアが閉まっちゃったの。私、鍵を部屋の中に閉じ込めちちゃった。	「把～锁在(〜を閉じ込める)」。「把」構文の典型例。オートロック式のドアが多い中国では頻発するトラブルで、「开锁公司(鍵開け業者)」を呼ぶ羽目になります。
phrase_0606	空调坏了，一直吹热风。	Kōngtiáo huài le, yìzhí chuī rèfēng.	エアコンが壊れちゃって、ずっと熱風が出てるんです。	housing	1	A	sensei	tired	这包间里怎么这么热？大家都在流汗。	Zhè bāojiān lǐ zěnme zhème rè? Dàjiā dōu zài liúhàn.	この個室はどうしてこんなに暑いんだ？みんな汗を流しているぞ。	B	me	tired	好像是空调坏了，一直吹热风。我去叫服务员来看看。	Hǎoxiàng shì kōngtiáo huài le, yìzhí chuī rèfēng. Wǒ qù jiào fúwùyuán lái kànkan.	どうやらエアコンが壊れたみたいです、ずっと熱風を噴き出してます。私が店員を呼んで見てもらいます。	「坏(huài:壊れる)」。中国の設備はよく壊れます（或者不冷＝冷えない）。夏場（夏天）のエアコン故障は生命の危機であり、即刻修理师傅（修理工）の手配が必要です。
phrase_0607	麻烦你帮我倒一下垃圾。	Máfan nǐ bāng wǒ dào yíxià lājī.	お手数ですが、ちょっとゴミを捨ててきてください。	housing	1	A	cat	normal	我要去楼下的便利店买点牛奶。	Wǒ yào qù lóuxià de biànlìdiàn mǎi diǎnr niúnǎi.	下のコンビニに牛乳買いに行ってくるわ。	B	dog	happy	好啊。顺便，麻烦你帮我倒一下垃圾，都分好类了，在门口。	Hǎo a. Shùnbiàn, máfan nǐ bāng wǒ dào yíxià lājī, dōu fēn hǎo lèi le, zài ménkǒu.	いいよ。ついでにさ、悪いんだけどちょっとゴミ捨ててきてよ、分別は済んでるから、ドアのところにある。	「倒(dào:ひっくり返して捨てる)」「垃圾(lājī:ゴミ)」。外出するルームメイトや家族の「ついで(顺便)」にお願いするお使いミッションの一つです。
phrase_0608	楼上的邻居每天晚上很吵。	Lóushàng de línjū měitiān wǎnshang hěn chǎo.	上の階の住人が、毎晩とてもうるさいです。	housing	2	A	me	tired	你今天怎么黒眼圈这么重？昨晚没睡好？	Nǐ jīn tiān zěn me hēi yǎn quān zhè me zhòng? Zuó wǎn méi shuì hǎo?	君、今日どうしてそんなにクマがひどいの？昨日の夜よく眠れなかった？	B	panda	sad	楼上的邻居每天晚上很吵，经常大半夜在家里拍皮球。我快崩溃了。	Lóushàng de línjū měitiān wǎnshang hěn chǎo, jīngcháng dàbànyè zài jiālǐ pāi píqiú. Wǒ kuài bēngkuì le.	上の階の住人が毎晩すごくうるさいのよ、しょっちゅう夜中に家でゴムボールついてるの。私もう崩壊しそう。	「邻居(línjū:隣人)」「吵(chǎo:やかましい・うるさい)」。集合住宅の騒音問題（噪音扰民）。「隔音太差(防音が悪すぎる)」などの愚痴とともに「物业(管理会社)」へのクレーム原因の一位です。
phrase_0609	我们周末在家大扫除吧。	Wǒmen zhōumò zài jiā dàsǎochú ba.	私たちは週末、家で大掃除をしましょう。	housing	2	A	sensei	happy	马上就要过年了，家里还没收拾呢。	Mǎshàng jiù yào guònián le, jiālǐ hái méi shōushi ne.	もうすぐ旧正月だというのに、家の中がまだ片付いてないぞ。	B	cat	happy	是啊，得去去晦气。我们周末在家大扫除吧，我负责擦玻璃。	Shì a, děi qùqù huìqì. Wǒmen zhōumò zài jiā dàsǎochú ba, wǒ fùzé cā bōli.	そうね、厄を落とさなきゃ。週末は家で大掃除しましょうよ、私が窓ガラス拭きを担当するわ。	「大扫除(dàsǎochú:大掃除)」。中国でも春節(农历新年)の前には徹底的な掃除を行い、古い年の厄を払い新しい年(辞旧迎新)を迎えるという伝統があります。
phrase_0610	洗衣机好像漏水了。	Xǐyījī hǎoxiàng lòushuǐ le.	洗濯機がどうやら水漏れしているようです。	housing	2	A	dog	surprised	天哪！阳台上怎么全都是水？	Tiān na! Yángtái shang zěnme quándōu shì shuǐ?	うわっ！どうしてベランダ中水浸しなんだ？	B	me	tired	糟糕！洗衣机好像漏水了，赶紧把电源拔掉！	Zāogāo! Xǐyījī hǎoxiàng lòushuǐ le, gǎnjǐn bǎ diànyuán bá diào!	やばい！洗濯機がどうやら水漏れしたみたいだ、急いで电源を抜け！	「漏(lòu:漏れる・隙間から出る)」。古い配管のパッキン劣化などで発生する惨事。「漏电(漏電)」「漏气(ガス漏れ)」なども家屋で起こり得る危険な「漏(lòu)」です。
