id	chinese	pinyin	japanese	category	level	example1_speaker	example1_avatar	example1_expression	example1_chinese	example1_pinyin	example1_japanese	example2_speaker	example2_avatar	example2_expression	example2_chinese	example2_pinyin	example2_japanese	notes
phrase_0101	太贵了，我们去另一家店吧。	Tài guì le, wǒmen qù lìng yì jiā diàn ba.	高すぎるよ、別の店に行こう。	shopping	1	A	panda	surprised	这双鞋要三千块？	Zhè shuāng xié yào sānqiān kuài?	この靴3000元もするの？	B	dog	sad	太贵了，我们去另一家店吧。	Tài guì le, wǒmen qù lìng yì jiā diàn ba.	高すぎるよ、別の店に行こう。	買い物の値段に驚いた時の定番リアクション。市場での値切り交渉の第一声としても必須のフレーズです。
phrase_0102	老板，这件衣服能便宜点儿吧？	Lǎobǎn, zhè jiàn yīfu néng piányi diǎnr ba?	店長、この服少し安くしていただけませんか？	shopping	2	A	me	normal	老板，这件衣服能便宜点儿吧？	Lǎobǎn, zhè jiàn yīfu néng piányi diǎnr ba?	店長、この服少し安くしていただけませんか？	B	sensei	happy	行，给你打个八折。	Xíng, gěi nǐ dǎ ge bāzhé.	いいですよ、2割引きにしてあげましょう。	「一点儿(yìdiǎnr)」は「少し」。「太貴了（高すぎます）」とセットで使うことで、個人商店などでの価格交渉をスムーズに始められます。
phrase_0103	这条裙子我很喜欢，能试穿吗？	Zhè tiáo qúnzi wǒ hěn xǐhuan, néng shìchuān ma?	このスカートすごく気に入ったのですが、試着できますか？	shopping	1	A	cat	normal	这条裙子我很喜欢，能试穿吗？	Zhè tiáo qúnzi wǒ hěn xǐhuan, néng shìchuān ma?	このスカートすごく気に入ったのですが、試着できますか？	B	panda	happy	可以，试衣间在那边。	Kěyǐ, shìyījiān zài nàbian.	できますよ、試着室はあちらです。	服や靴を買う前には必ず確認しましょう。「穿(chuān)」は「着る/履く」という意味の動詞です。
phrase_0104	这款手机的拍照功能，能试一下吗？	Zhè kuǎn shǒujī de pāizhào gōngnéng, néng shì yíxià ma?	このスマホのカメラ機能、試してもいいですか？	shopping	1	A	dog	normal	这款手机的拍照功能，能试一下吗？	Zhè kuǎn shǒujī de pāizhào gōngnéng, néng shì yíxià ma?	このスマホのカメラ機能、試してもいいですか？	B	sensei	happy	当然可以，您随便试。	Dāngrán kěyǐ, nín suíbiàn shì.	もちろんです、どうぞご自由に試してください。	服の試着に限らず、電化製品の動作確認やコスメのテスターを使う際など、広く使える表現です。
phrase_0105	请走去仓库看看有没有大号的？	Qǐng zǒu qù cāngkù kànkan yǒu méiyǒu dàhào de?	少々お待ちください、倉庫にLサイズがあるか確認してまいります。	shopping	1	A	me	tired	这件M号的太小了。	Zhè jiàn M hào de tài xiǎo le.	このMサイズの服、小さすぎます。	B	cat	normal	请稍等，我去仓库看看有没有大号的。	Qǐng shāoděng, wǒ qù cāngkù kànkan yǒu méiyǒu dàhào de.	少々お待ちください、倉庫にLサイズがあるか確認してまいります。	「大号(Lサイズ)」「中号(Mサイズ)」「小号(Sサイズ)」。サイズ違いをお願いする際に必須の単語です。
phrase_0106	确实，这个号码不对，需要换一双。	Quèshí, zhège hàomǎ bú duì, xūyào huàn yì shuāng.	確かにサイズが違うね。交換してもらおう。	shopping	2	A	panda	sad	你看，这双鞋我穿不下。	Nǐ kàn, zhè shuāng xié wǒ chuān bú xià.	見て、この靴小さくて履けないわ。	B	dog	normal	确实，这个号码不对，我让他们换一双。	Quèshí, zhège hàomǎ bú duì, wǒ ràng tāmen huàn yì shuāng.	確かにサイズが違うね。交換してもらおう。	服や靴のサイズは「号码(hàomǎ)」と言います。電話番号などの「番号」と同じ言い方なので覚えやすいです。
phrase_0107	不用了，谢谢，我随便看看。	Búyòng le, xièxie, wǒ suíbiàn kànkan.	結構です、ありがとう、ただ見ているだけなので。	greeting	1	A	sensei	happy	欢迎光临！需要我为您介绍一下吗？	Huānyíng guānglín! Xūyào wǒ wèi nín jièshào yíxià ma?	いらっしゃいませ！ご案内しましょうか？	B	me	happy	不用了，谢谢，我随便看看。	Búyòng le, xièxie, wǒ suíbiàn kànkan.	結構です、ありがとう、ただ見ているだけなので。	アパレルショップなどで店員さんに話しかけられ、プレッシャーを感じた時のかわし文句。「随便」は非常に便利な言葉です。
phrase_0108	挺便宜的，不过我只看看。	Tǐng piányi de, búguò wǒ zhǐ kànkan.	かなり安いですね、でも私は見るだけです。	shopping	1	A	dog	happy	店里的商品今天都在打折。	Diàn lǐ de shāngpǐn jīntiān dōu zài dǎzhé.	店内商品、本日はすべて割引中です。	B	cat	normal	挺便宜的，不过我只看看。	Tǐng piányi de, búguò wǒ zhǐ kànkan.	かなり安いですね、でも私は見るだけです。	「随便看看」とほぼ同じ。明確に買う意思がない事を丁寧に伝えたい時、「只（ただ〜するだけ）」を付けて念押しします。
phrase_0109	这个包真好看，我要这个。	Zhège bāo zhēn hǎokàn, wǒ yào zhège.	このカバンすごく可愛い、これを買います。	shopping	1	A	me	happy	这个包真好看，我要这个。	Zhège bāo zhēn hǎokàn, wǒ yào zhège.	このカバンすごく可愛い、これを買います。	B	sensei	happy	好的，我給您包起來。	Hǎo de, wǒ gěi nín bāo qǐlai.	はい、お包みいたします。	「欲しい、買う」という意思表示の最強フレーズ。指を差しながら「这个」と言うだけで全店舗で通じます。
phrase_0110	这么贵？那算了吧，我不要了。	Zhème guì? Nà suàn le ba, wǒ bú yào le.	そんなに高いの？じゃあやめておくよ、要らない。	shopping	2	A	panda	normal	加上包装费，一共是一百五十。	Jiāshang bāozhuāngfèi, yígòng shì yìbǎi wǔshí.	ラッピング代を足して、合計150元になります。	B	dog	sad	这么贵？那算了吧，我不要了。	Zhème guì? Nà suàn le ba, wǒ bú yào le.	そんなに高いの？じゃあやめておくよ、要らない。	文末の「了」が付くことで、「（買うつもりだったけど状況が変わって）不要になった」という気持ちの切り替わりを表します。
