id	chinese	pinyin	japanese	category	level	example1_speaker	example1_avatar	example1_expression	example1_chinese	example1_pinyin	example1_japanese	example2_speaker	example2_avatar	example2_expression	example2_chinese	example2_pinyin	example2_japanese	notes
phrase_0301	这里的无线网密码是多少？	Zhèlǐ de wúxiànwǎng mìmǎ shì duōshǎo?	ここのWi-Fiのパスワードは何ですか？	daily	1	A	cat	normal	服务员，这里的无线网密码是多少？	Fúwùyuán, zhèlǐ de wúxiànwǎng mìmǎ shì duōshǎo?	店員さん、ここのWi-Fiのパスワードは何ですか？	B	dog	happy	是八个八，连上就可以直接用了。	Shì bā ge bā, liánshàng jiù kěyǐ zhíjiē yòng le.	「8」が8個です。繋げばすぐ使えますよ。	「无线网(wúxiànwǎng)」はWi-Fi（ワイファイとも言う）。カフェやホテルに着いたら真っ先に聞く最重要フレーズです。「密码(mìmǎ:暗証番号)」はクレジットカード決済でもよく使います。
phrase_0302	我的手机没电了。	Wǒ de shǒujī méidiàn le.	私のスマホの充電が切れました。	daily	1	A	panda	sad	怎么不接电话？	Zěnme bù jiē diànhuà?	どうして電話に出なかったの？	B	me	sad	抱歉，我在外面，我的手机没电了。	Bàoqiàn, wǒ zài wàimiàn, wǒ de shǒujī méidiàn le.	ごめん、外にいてスマホの充電が切れちゃったんだ。	「没电(méidiàn)」は「電気が無い＝バッテリー切れ」。モバイル決済社会の中国において、スマホの充电切れは文字通り死活問題です。
phrase_0303	你可以把照片发到群里吗？	Nǐ kěyǐ bǎ zhàopiàn fā dào qún lǐ ma?	その写真をグループに送ってもらえますか？	daily	1	A	cat	happy	刚才拍的合影真好看！你可以把照片发到群里吗？	Gāngcái pāi de héyǐng zhēn hǎokàn! Nǐ kěyǐ bǎ zhàopiàn fā dào qún lǐ ma?	さっき撮った集合写真すごくいいね！グループに送ってくれる？	B	panda	happy	没问题，我已经发过去了。	Méi wèntí, wǒ yǐjīng fā guòqù le.	問題ないよ、もう送ったよ。	「群(qún)」はWeChatなどのグループチャット。「发到群里(グループに発信する)」は、友人同士の写真共有や社内連絡で毎日使われます。
phrase_0304	这个软件怎么下载？	Zhège ruǎnjiàn zěnme xiàzǎi?	このアプリはどうやってダウンロードするんですか？	daily	2	A	sensei	normal	这个点餐的小程序不错，这个软件怎么下载？	Zhège diǎncān de xiǎochéngxù búcuò, zhège ruǎnjiàn zěnme xiàzǎi?	この注文用ミニアプリいいね、どうやってダウンロードするの？	B	me	happy	不用下载，直接扫码就能用。	Búyòng xiàzǎi, zhíjiē sǎo mǎ jiù néng yòng.	ダウンロードは不要だよ、直接スキャンすれば使えるから。	「软件(ruǎnjiàn)」はソフトウェア・アプリ全般。「下载(xiàzǎi)」とあわせて、IT系の日常会話では避けて通れない単語。
phrase_0305	你的微信头像是你养的猫吗？	Nǐ de Wēixìn tóuxiàng shì nǐ yǎng de māo ma?	あなたのWeChatのアイコンは、飼っている猫ですか？	daily	1	A	dog	happy	加个微信吧。你的微信头像是你养的猫吗？	Jiā ge Wēixìn ba. Nǐ de Wēixìn tóuxiàng shì nǐ yǎng de māo ma?	WeChat追加しよう。アイコンの写真は君が飼ってる猫？	B	cat	happy	是啊，可不可爱？	Shì a, kě bù kě'ài?	そうよ、可愛いでしょ？	「头像(tóuxiàng)」はSNSのアイコン画像。「朋友圈(モーメンツ)」と並んで、プライベートな会話の鉄板の切り出し方です。
phrase_0306	我把链接发给你了。	Wǒ bǎ liànjiē fā gěi nǐ le.	私、あなたにリンクを送りましたよ。	daily	1	A	panda	normal	那是哪家餐厅？你发个定位吧。	Nà shì nǎ jiā cāntīng? Nǐ fā ge dìngwèi ba.	それってどのレストラン？位置情報送ってよ。	B	me	happy	我把链接发给你了，你自己看看菜单。	Wǒ bǎ liànjiē fā gěi nǐ le, nǐ zìjǐ kànkan càidān.	君にリンクを送ったから、自分でメニュー見てみて。	「链接(liànjiē)」はウェブサイトのリンク。「发(送る)」とセットで。ネットショッピングのおすすめ商品を共有する時などによく使います。
phrase_0307	网络好像不太好，很卡。	Wǎngluò hǎoxiàng bú tài hǎo, hěn kǎ.	ネットがあまり良くないみたいで、すごくカクカクします。	daily	1	A	sensei	tired	喂，听得到吗？你的网络好像不太好，很卡。	Wèi, tīng de dào ma? Nǐ de wǎngluò hǎoxiàng bú tài hǎo, hěn kǎ.	もしもし、聞こえる？君のネット接続が良くないみたいで、カクカクするよ。	B	me	sad	我在地铁里，信号太差了。	Wǒ zài dìtiě lǐ, xìnhào tài chà le.	地下鉄の中なんだよ、電波すごく悪いんだ。	「卡(kǎ)」は「引っかかる」ことから、動画やゲーム通話が「ラグい、フリーズする」という状態。オンライン会議などでもド頻出です。
phrase_0308	我刷了一晚上的短视频。	Wǒ shuā le yì wǎnshang de duǎnshìpín.	一晩中ショート動画を見てしまいました。	daily	2	A	dog	tired	我的眼睛好酸啊。	Wǒ de yǎnjing hǎo suān a.	目がすごくチカチカする。	B	cat	surprised	怎么了？你昨晚没睡觉吗？	Zěnme le? Nǐ zuówǎn méi shuìjiào ma?	どうしたの？昨日の夜寝てないの？	「刷(shuā)」は画面をスクロールして次々に見ること。「短视频(ショート動画 / TikTokなど)」と「刷」の組み合わせは現代中国の象徴的な行動を指します。
phrase_0309	能不能借你的充电宝用一下？	Néng bù néng jiè nǐ de chōngdiànbǎo yòng yíxià?	あなたのモバイルバッテリーをちょっと貸してもらえませんか？	daily	1	A	me	sad	手机快没电了。能不能借你的充电宝用一下？	Shǒujī kuài méidiàn le. Néng bù néng jiè nǐ de chōngdiànbǎo yòng yíxià?	スマホの充電切れそう。君のモバイルバッテリーちょっと貸してもらえない？	B	panda	happy	行啊，拿去吧。	Xíng a, ná qù ba.	いいよ、持って行きな。	「充电宝(chōngdiànbǎo)」は持ち運びできる充電器のこと。シェアバッテリーも普及していますが、友人同士で貸し借りするのもあるあるです。
phrase_0310	我昨晚发朋友圈了，你没看到吗？	Wǒ zuówǎn fā péngyǒuyuān le, nǐ méi kàn dào ma?	私昨日の夜モーメンツに投稿したんだけど、見てないの？	daily	2	A	dog	normal	听说你去旅行了？去哪儿了？	Tīng shuō nǐ qù lǚxíng le? Qù nǎr le?	旅行に行ったんだって？どこ行ったの？	B	cat	happy	去三亚了。我昨晚发朋友圈了，你没看到吗？	Qù Sānyà le. Wǒ zuówǎn fā péngyǒuyuān le, nǐ méi kàn dào ma?	三亜だよ。昨日の夜モーメンツに投稿したんだけど見てない？	「发＋朋友圈(péngyǒuyuān)」。Wechatのタイムラインへの投稿のこと。中国では名刺代わりに使われるほど日常的で強力なツールです。
