id	chinese	pinyin	japanese	category	level	example1_speaker	example1_avatar	example1_expression	example1_chinese	example1_pinyin	example1_japanese	example2_speaker	example2_avatar	example2_expression	example2_chinese	example2_pinyin	example2_japanese	notes
phrase_0326	你有男朋友吗？	Nǐ yǒu nánpéngyou ma?	彼氏はいますか？	daily	1	A	dog	happy	你周末想一起去看电影吗？你有男朋友吗？	Nǐ zhōumò xiǎng yìqǐ qù kàn diànyǐng ma? Nǐ yǒu nánpéngyou ma?	週末一緒に映画でも見に行かない？彼氏はいるの？	B	cat	normal	不好意思，我已经结婚了。	Bù hǎoyìsi, wǒ yǐjīng jiéhūn le.	ごめんなさい、私もう結婚してるの。	「男(女)朋友(恋人・彼氏彼女)」。相手のプライベートに踏み込むストレートな質問。中国の若者は恋愛事情を比較的オープンに話す傾向があります。
phrase_0327	我喜欢你很久了。	Wǒ xǐhuan nǐ hěn jiǔ le.	ずっと前からあなたのことが好きでした。	daily	1	A	panda	surprised	你为什么总是在我生日时送礼物？	Nǐ wèishénme zǒngshì zài wǒ shēngrì shí sòng lǐwù?	どうしていつも私の誕生日にプレゼントをくれるの？	B	me	happy	其实，我喜欢你很久了。做我女朋友吧。	Qíshí, wǒ xǐhuan nǐ hěn jiǔ le. Zuò wǒ nǚpéngyou ba.	実は、ずっと前からあなたのことが好きだったんだ。僕の彼女になってよ。	「很久了(hěn jiǔ le)」で「長い間〜している」。告白の時、「一直喜欢你(ずっと好きだ)」と言うと非常にロマンチックに響きます。
phrase_0328	你能做我的女朋友吗？	Nǐ néng zuò wǒ de nǚpéngyou ma?	僕の彼女になってくれませんか？	daily	1	A	me	happy	其实我一直都很在意你。你能做我的女朋友吗？	Qíshí wǒ yìzhí dōu hěn zàiyì nǐ. Nǐ néng zuò wǒ de nǚpéngyou ma?	実は前からずっと気になっていたんだ。僕の彼女になってくれないかな？	B	cat	happy	如果是你的话，我愿意。	Rúguǒ shì nǐ de huà, wǒ yuànyì.	あなたなら、私でよければ。	「做女朋友(zuò nǚpéngyou:彼女になる)」はストレートな告白の言葉。友達以上の関係になりたい時に、勇気を持って伝える決意のフレーズです。
phrase_0329	我想和你永远在一起。	Wǒ xiǎng hé nǐ yǒngyuǎn zài yìqǐ.	あなたと永遠に一緒にいたいです。	daily	2	A	cat	happy	亲爱的，三周年纪念日快乐。	Qīn'ài de, sān zhōunián jìniànrì kuàilè.	ハニー、三周年記念日おめでとう。	B	me	happy	不管是现在还是未来，我想和你永远在一起。	Bùguǎn shì xiànzài háishì wèilái, wǒ xiǎng hé nǐ yǒngyuǎn zài yìqǐ.	今も未来も、あなたと永遠に一緒にいたいわ。	「在一起(zài yìqǐ)」は、ただ同じ場所にいるという意味を超えて、「付き合っている」「交際している」という深いニュアンスを持つ表現です。
phrase_0330	他们俩谈恋爱了。	Tāmen liǎng tán liàn'ài le.	あの二人は恋愛を始めました。	daily	2	A	panda	surprised	我看到小张和小刘手牵手走在街上。	Wǒ kàndào Xiǎo Zhāng hé Xiǎo Liú shǒuqiānshǒu zǒu zài jiēshang.	張君と劉さんが手をつないで街を歩いているのを見たよ。	B	sensei	happy	你不知道吗？他们俩谈恋爱了。	Nǐ bù zhīdào ma? Tāmen liǎng tán liàn'ài le.	知らないのか？あの二人付き合ってるんだよ。	「谈恋爱(tán liàn'ài)」は直訳すると「恋愛を語り合う＝付き合う」。噂話やゴシップの定番ワードです。「谈朋友」とも言います。
phrase_0331	你什么时候带他见父母？	Nǐ shénme shíhou dài tā jiàn fùmǔ?	いつ彼をご両親に会わせますか？	daily	2	A	dog	normal	听说你们交往两年了。	Tīng shuō nǐmen jiāowǎng liǎng nián le.	君たち付き合って二年になるんだって？	B	cat	happy	是的，感情一直很好。	Shì de, gǎnqíng yìzhí hěn hǎo.	そうよ、ずっと仲良しなの。	「见父母(jiàn fùmǔ)」。中国では、交際相手を親に紹介することは「結婚の意思がある」という重大なステップになります。
phrase_0332	你今天真漂亮。	Nǐ jīntiān zhēn piàoliang.	今日の君、本当に綺麗だね。	daily	1	A	dog	happy	你今天真漂亮。这件衣服很适合你。	Nǐ jīntiān zhēn piàoliang. Zhè jiàn yīfu hěn shìhé nǐ.	今日の君、本当に綺麗だよ。この服、すごく似合ってる。	B	cat	happy	谢谢！你也很帅。	Xièxie! Nǐ yě hěn shuài.	ありがとう！あなたもかっこいいわよ。	「漂亮(piàoliang:綺麗・美しい)」は、外見だけでなく行動を褒める時にも使います。対して「帅(shuài:かっこいい)」は男性への最高の褒め言葉です。
phrase_0333	你们是怎么认识的？	Nǐmen shì zěnme rènshi de?	あなたたちはどうやって知り合ったんですか？	daily	1	A	panda	happy	真羡慕你们这么恩爱。你们是怎么认识的？	Zhēn xiànmù nǐmen zhème ēn'ài. Nǐmen shì zěnme rènshi de?	お二人がそんなにラブラブで羨ましいです。どうやって知り合ったんですか？	B	dog	happy	我们是在一次朋友的生日聚会上认识的。	Wǒmen shì zài yí cì péngyou de shēngrì jùhuì shang rènshi de.	僕たちはある友達の誕生日パーティーで知り合ったんだ。	「怎么(どうやって)＋认识的(知り合ったの)」。初対面のカップルに対して、馴れ初めを聞き出すお約束の質問フレーズ。
phrase_0334	原来一目钟情是真的存在。	Yuánlái yímùzhōngqíng shì zhēnde cúnzài.	一目惚れって本当にあるんだね。	daily	3	A	dog	happy	看到她的第一眼，我的心跳就加快了。	Kàndào tā de dìyī yǎn, wǒ de xīntiào jiù jiākuài le.	彼女を初めて見た瞬間、心臓がドキドキしたんだ。	B	panda	happy	原来一目钟情是真的存在。	Yuánlái yímùzhōngqíng shì zhēnde cúnzài.	へえ、一目惚れって本当にあるんだね。	「一目钟情(yímùzhōngqíng)」は四字熟語で「一目惚れ」。運命の出会いを信じる、ロマンチックな会話で使われます。
phrase_0335	他向我求婚了。	Tā xiàng wǒ qiúhūn le.	彼が私にプロポーズしました。	daily	2	A	panda	surprised	你手上的钻戒好大啊！这是怎么回事？	Nǐ shǒushang de zuànjiè hǎo dà a! Zhè shì zěnme huí shì?	あなたの指のダイヤの指輪すごい大きい！これどういうこと？	B	cat	happy	嘻嘻，他向我求婚了。	Xīxī, tā xiàng wǒ qiúhūn le.	えへへ、彼が私にプロポーズしたの。	「求(求める)＋婚(結婚)」。「向(〜に向かって)」を使って「私にプロポーズした」という最高にハッピーな報告フレーズです。
