id	chinese	pinyin	japanese	category	level	example1_speaker	example1_avatar	example1_expression	example1_chinese	example1_pinyin	example1_japanese	example2_speaker	example2_avatar	example2_expression	example2_chinese	example2_pinyin	example2_japanese	notes
phrase_0376	附近有自动取款机吗？	Fùjìn yǒu zìdòngqǔkuǎnjī ma?	この近くにATMはありますか？	shopping	2	A	cat	sad	这家小吃店只能用现金。	Zhè jiā xiǎochīdiàn zhǐ néng yòng xiànjīn.	このスナック店、現金しか使えないの。	B	panda	normal	那我去找找，附近有自动取款机吗？	Nà wǒ qù zhǎo zhao, fùjìn yǒu zìdòngqǔkuǎnjī ma?	じゃあ僕探してくる、この近くにATMはありますか？	「自动取款机(zìdòngqǔkuǎnjī)」。ATMのこと。「取款(お金を引き出す)机(機械)」。スマホ決済が主流でも、一部のローカル屋台や田舎では現金が必要になることがあります。
phrase_0377	我要取一千块钱。	Wǒ yào qǔ yìqiān kuài qián.	1000元引き出したいです。	shopping	1	A	me	normal	你好，请问办理什么业务？	Nǐhǎo, qǐngwèn bànlǐ shénme yèwù?	こんにちは、どのようなご用件でしょうか？	B	dog	normal	我要取一千块钱。	Wǒ yào qǔ yìqiān kuài qián.	1000元引き出したいです。	「取钱(qǔqián)」は銀行やATMなどでお金をおろすこと。「取(取る)」は荷物を取る(取快递)などにも使える日常の必須動詞。
phrase_0378	这儿可以换外汇吗？	Zhèr kěyǐ huàn wàihuì ma?	ここは外貨両替ができますか？	shopping	2	A	sensei	normal	请问去哪个窗口？这儿可以换外汇吗？	Qǐngwèn qù nǎge chuāngkǒu? Zhèr kěyǐ huàn wàihuì ma?	すみません、どの窓口ですか？ここは外貨両替ができますか？	B	cat	happy	可以的，请拿号去三号窗口排队。	Kěyǐ de, qǐng ná hào qù sān hào chuāngkǒu páiduì.	できますよ、番号札を取って三番窓口に並んでください。	「外汇(wàihuì:外貨)」「换(huàn:両替する、交換する)」。空港の銀行窓口や街中の両替所（兑换处）などで旅行者が必ず使う一言。
phrase_0379	今天日元的汇率是多少？	Jīntiān Rìyuán de huìlǜ shì duōshǎo?	今日の日本円のレートはいくらですか？	business	3	A	me	normal	我打算明天去换点日元。	Wǒ dǎsuàn míngtiān qù huàn diǎn Rìyuán.	明日、日本円を少し両替しに行くつもりです。	B	sensei	normal	你可以先查一下手机，今天日元的汇率是多少？	Nǐ kěyǐ xiān chá yíxià shǒujī, jīntiān Rìyuán de huìlǜ shì duōshǎo?	スマホで先に調べてみたら？今日の日本円のレートはいくら？	「汇率(huìlǜ:為替レート)」。海外旅行の準備や、駐在員が給与を日本円に送金するときなど、マネー感覚に敏感な中国人でなくとも毎日気にする単語。
phrase_0380	我把钱转给你了。	Wǒ bǎ qián zhuǎn gěi nǐ le.	私、あなたにお金を送金しましたよ。	shopping	2	A	panda	happy	谢谢你帮我买这两张票。	Xièxie nǐ bāng wǒ mǎi zhè liǎng zhāng piào.	このチケット2枚買ってくれてありがとう。	B	cat	happy	没事。你看一下手机，我把钱转给你了。	Méishì. Nǐ kàn yíxià shǒujī, wǒ bǎ qián zhuǎn gěi nǐ le.	いいのよ。スマホ見てね、お金はあなたに送金しておいたから。	「转账(zhuǎnzhàng:送金する、口座振替する)」の口語表現。「转(zhuǎn：転ばす=送る)」で、WeChat Payなどで個人間送金をした後の最強の報告フレーズです。
phrase_0381	这个月花了太多钱。	Zhège yuè huā le tài duō qián.	今月はお金を遣いすぎちゃった。	daily	1	A	dog	sad	又出新手机了，你想换吗？	Yòu chū xīn shǒujī le, nǐ xiǎng huàn ma?	また新しいスマホ出たね、君買い替えたい？	B	me	tired	不换不换，这个月花了太多钱，我没钱了。	Bú huàn bú huàn, zhège yuè huā le tài duō qián, wǒ méi qián le.	買い替えない買い替えない、今月お金遣いすぎちゃったし、お金ないよ。	「花钱(huāqián)」はお金を遣う・消費すること。給料日前になるとオフィスやSNSで若者たちが口を揃えて嘆く「金欠アピール」の定番台詞。
phrase_0382	我的信用卡刷爆了。	Wǒ de xìnyòngkǎ shuābào le.	私のクレジットカード、限度額まで使っちゃった。	shopping	2	A	cat	surprised	你买这么多名牌包，不怕还不上吗？	Nǐ mǎi zhème duō míngpái bāo, bú pà huán bú shàng ma?	あなたそんなにたくさんブランドバッグ買って、返済できないって怖くないの？	B	panda	sad	别提了，我的信用卡刷爆了。	Bié tí le, wǒ de xìnyòngkǎ shuābào le.	言わないで、私のクレジットカードもう限度額パンクしたの。	「信用卡(クレジットカード)」を「刷(スワイプする)」して「爆(爆発する＝限度額オーバー)」。買いすぎ（剁手）てしまった月末のリアルな悲鳴です。
phrase_0383	你要存钱买房子吗？	Nǐ yào cún qián mǎi fángzi ma?	マイホームのために貯金してるの？	daily	2	A	dog	normal	你最近连杯奶茶都不舍得喝。	Nǐ zuìjìn lián bēi nǎichá dōu bù shěde hē.	君、最近ミルクティー一杯すらもったいながって飲まないね。	B	sensei	happy	是的，你要存钱买房子吗？不对，是我要存钱买房子。	Shì de, nǐ yào cún qián mǎi fángzi ma? Búduì, shì wǒ yào cún qián mǎi fángzi.	ああ、君は家を買うためにお金を貯めているのか？いや違う、それはオレだ。	「存钱(cúnqián)」。貯金すること。中国人は投資好きな一方で、マイホーム(买房子)や結婚に備えて堅実に「存钱」することも非常に重視します。
phrase_0384	投资股票有风险。	Tóuzī gǔpiào yǒu fēngxiǎn.	株への投資にはリスクがあります。	business	3	A	me	happy	最近股市大涨，我想把存款全投进去。	Zuìjìn gǔshì dà zhǎng, wǒ xiǎng bǎ cúnkuǎn quán tóu jìnqù.	最近株式市場が大暴騰してるから、貯金を全部ぶち込みたいんだ。	B	cat	sad	你千万要冷静啊，投资股票有风险。	Nǐ qiānwàn yào lěngjìng a, tóuzī gǔpiào yǒu fēngxiǎn.	絶対に冷静になってよ、株式投資にはリスクがあるんだからね。	「投资(tóuzī:投資)」「股票(gǔpiào:株)」「风险(fēngxiǎn:リスク)」。金融商品のCMや証券会社の窓口で必ず言われる「投資は自己責任で」という決まり文句の骨組みです。
phrase_0385	你能借我一点儿钱吗？	Néng jiè wǒ yìdiǎnr qián ma?	私に少しお金を貸してくれませんか？	daily	2	A	panda	tired	我这个月房租还没交。	Wǒ zhège yuè fángzū hái méi jiāo.	俺、今月の家賃まだ払ってないんだ。	B	dog	surprised	啊？那你怎么办？	A? Nà nǐ zěnme bàn?	えっ？じゃあどうするの？	「借钱(jièqián)」。友人や親戚間でのお金の貸し借りは中国では割と普通ですが、トラブルの元なので慎重に。
