id	chinese	pinyin	japanese	category	level	example1_speaker	example1_avatar	example1_expression	example1_chinese	example1_pinyin	example1_japanese	example2_speaker	example2_avatar	example2_expression	example2_chinese	example2_pinyin	example2_japanese	notes
phrase_0651	我的手机快没电了，你有充电宝吗？	Wǒ de shǒujī kuài méidiàn le, nǐ yǒu chōngdiànbǎo ma?	スマホの充電が切れそうなんだけど、モバイルバッテリー持ってる？	digital	1	A	me	tired	哎呀，我只剩百分之二的电了。我的手机快没电了，你有充电宝吗？	Aiya, wǒ zhǐ shèng bǎifēnzhī-èr de diàn le. Wǒ de shǒujī kuài méidiàn le, nǐ yǒu chōngdiànbǎo ma?	ああ、俺もう残量2%しかない。俺のスマホもうすぐバッテリー切れなんだけど、君モバイルバッテリー持ってる？	B	panda	surprised	我也没带。我们去找个共享充电宝借一下吧。	Wǒ yě méi dài. Wǒmen qù zhǎo ge gòngxiǎng chōngdiànbǎo jiè yíxià ba.	私も持ってきてないわ。シェアバッテリーを探して借りようよ。	「充电宝(chōngdiànbǎo:モバイルバッテリー)」。「宝」は宝物の意味です。スマホ決済社会の中国ではバッテリー切れ＝社会的死を意味するため、街中にシェアバッテリーの機械があります。
phrase_0652	这里的无线网密码是多少？	Zhèlǐ de wúxiànwǎng mìmǎ shì duōshao?	ここのWi-Fiのパスワード、教えてもらえますか？	digital	1	A	sensei	normal	您好，这是您的美式咖啡。	Nínhǎo, zhè shì nín de měishì kāfēi.	こんにちは、こちらアメリカーノです。	B	cat	happy	谢谢。请问这里的无线网密码是多少？	Xièxie. Qǐngwèn zhèlǐ de wúxiànwǎng mìmǎ shì duōshao?	ありがとう。すみません、ここのWi-Fiのパスワードはいくつですか？	「无线网(wúxiànwǎng:Wi-Fi)」「密码(mìmǎ:パスワード)」。カフェやレストランに入って最初に聞く定番フレーズ。中国語では「Wi-Fi(ワイファイ)」とそのまま英語でも通じます。
phrase_0653	帮我拍张照片，一定要开美颜哦。	Bāng wǒ pāi zhāng zhàopiàn, yídìng yào kāi měiyán o.	写真撮って！絶対に美肌（美顔）モードにしてね。	digital	1	A	cat	happy	这里的风景太漂亮了，你快过来！	Zhèlǐ de fēngjǐng tài piàoliang le, nǐ kuài guòlái!	ここの景色すっごく綺麗、早くこっち来て！	B	dog	tired	又拍？刚才不是拍了十几张了吗？	Yòu pāi? Gāngcái bú shì pāi le shí jǐ zhāng le ma?	また撮るの？さっき10枚以上撮ったじゃないか。	「开美颜(kāi měiyán:美顔フィルターをオンにする)」。中国のカメラアプリ（美颜相机など）の加工技術は世界一であり、女性の写真を撮る際の必須マナーです。
phrase_0654	这款新出的游戏机配置很强大。	Zhè kuǎn xīn chū de yóuxìjī pèizhì hěn qiángdà.	この新しく出たゲーム機のスペックはとても強力です。	digital	2	A	me	surprised	哇，你买到了最新的PS主机！	Wa, nǐ mǎi dào le zuìxīn de PS zhǔjī!	わあ、最新のPS本体買ったのかよ！	B	dog	happy	是啊，托朋友从国外带回来的。这款新出的游戏机配置很强大，画质简直绝了！	Shì a, tuō péngyou cóng guówài dài huílái de. Zhè kuǎn xīn chū de yóuxìjī pèizhì hěn qiángdà, huàzhì jiǎnzhí jué le!	ああ、友達に頼んで海外から持って帰ってきてもらったんだ。この新しく出たゲーム機スペックが強力でさ、画質がマジで最高！	「配置(pèizhì:構成・スペック)」。「强大(強大である)」。PCやスマホ、ゲーム機などのハードウェアの性能（性价比＝コスパ）を語るオタク（宅男）の頻出単語。
phrase_0655	我昨天晚上熬夜追剧，现在困死了。	Wǒ zuótiān wǎnshang áoyè zhuījù, xiànzài kùn sǐ le.	昨夜はドラマを一気見して夜更かししちゃったから、もう眠くてたまらないよ。	digital	1	A	sensei	surprised	你今天在开会的时候怎么一直打哈欠？	Nǐ jīntiān zài kāihuì de shíhou zěnme yìzhí dǎ hāqian?	君、今日会議の時なんでずっとあくびしてたの？	B	panda	tired	对不起，老板。我昨天晚上熬夜追剧，现在困死了。下次不敢了。	Duìbuqǐ, lǎobǎn. Wǒ zuótiān wǎnshang áoyè zhuījù, xiànzài kùn sǐ le. Xiàcì bù gǎn le.	すみません、社長。私昨日の夜徹夜でドラマ一気見しちゃって、いま眠くて死にそうなんです。次からしません。	「追剧(zhuījù:ドラマを追う・一気見する)」「熬夜(áoyè:夜を徹する・徹夜する)」。中国の大河ドラマ（古装剧）などは平気で70話以上あるため、廃人になる若者が後を絶ちません。
phrase_0656	你看这部电影的豆瓣评分了吗？	Nǐ kàn zhè bù diànyǐng de Dòubàn píngfēn le ma?	あなたは、この映画の「Douban」の評価スコアを見ましたか？	digital	2	A	me	happy	周末我们去看那部新上映的科幻大片吧。	Zhōumò wǒmen qù kàn nà bù xīn shàngyìng de kēhuàndàpiān ba.	週末、あ新しく上映されたSF大作見に行こうよ。	B	cat	disgusted	快拉倒吧。你看这部电影的豆瓣评分了吗？才三点五分，全是大烂片！	Kuài lādǎo ba. Nǐ kàn zhè bù diànyǐng de Dòubàn píngfēn le ma? Cái sān diǎn wǔ fēn, quán shì dà lànpiān!	やめときなさいよ。あなたあの映画の「豆瓣」の評価スコア見た？たった3.5点よ、完全なクソ映画じゃない！	「豆瓣评分(Dòubàn píngfēn)」。中国最大のカルチャー・レビューサイト「豆瓣(Douban)」の点数。映画を見る前の絶対的指標で、8点以上なら名作、5点以下は地雷（踩雷）です。
phrase_0657	你的朋友圈设置了三天可见吗？	Nǐ de péngyouquān shèzhì le sān tiān kějiàn ma?	あなたのモーメンツは、「3日間のみ表示」に設定していますか？	digital	2	A	dog	surprised	我本来想去翻翻你以前发出去旅游的照片，结果什么都看不到。	Wǒ běnlái xiǎng qù fānfan nǐ yǐqián fā chūqù lǚyóu de zhàopiàn, jiéguǒ shénme dōu kàn bú dào.	俺そもそも君が以前アップした旅行の写真探そうと思ったのに、結果何にも見えないんだけど。	B	panda	normal	啊，我的朋友圈设置了三天可见吗？我都忘了。我马上对你开放。	A, wǒ de péngyouquān shèzhì le sān tiān kějiàn ma? Wǒ dōu wàng le. Wǒ mǎshàng duì nǐ kāifàng.	あ、私のモーメンツ「3日のみ公開」に設定されてたっけ？私すっかり忘れてた。すぐあなたに公開するね。	「朋友圈(péngyouquān:微信のタイムライン機能)」「三天可见(sān tiān kějìan:3日のみ閲覧可能)」。中国人の人間関係の距離感を象徴する設定。親しい人だけに過去を見せたい複雑な心理です。
phrase_0658	帮我点个赞吧，还需要五个人。	Bāng wǒ diǎn ge zàn ba, hái xūyào wǔ ge rén.	「いいね」押して！あと5人分必要なんだけど、お願い！	digital	1	A	cat	happy	在吗在吗？兄弟，帮个忙。	Zài ma zài ma? Xiōngdì, bāng ge máng.	いる？いる？兄弟、ちょっと助けてよ。	B	me	tired	又怎么了？是抢火车票还是砍一刀？	Yòu zěnme le? Shì qiǎng huǒchēpiào háishi kǎn yì dāo?	また何だよ？電車のチケット争奪戦か、それとも「値切り」か？	「点赞(diǎn zàn:いいねを押す)」。SNS of いいね機能。友人にリンクを送りつけて「いいね」や「クリック（助力）」を強要するのは、中国のネットショッピング特有の文化です。
phrase_0659	刚刚我不小心把那个文件删除了。	Gānggāng wǒ bù xiǎoxīn bǎ nàge wénjiàn shānchú le.	さっき、私がうっかりあのファイルを削除してしまいました。	digital	2	A	panda	sad	怎么会这样……垃圾桶里也没有。	Zěnme huì zhèyàng......lājītǒng lǐ yě méiyǒu.	どうしてこんなことに……ゴミ箱の中にも無い。	B	sensei	surprised	你怎么哭了？方案不是写好了吗？	Nǐ zěnme kū le? Fāng'àn bú shì xiě hǎo le ma?	どうして泣いてるの？企画書は書き終わったんじゃないの？	「删除(shānchú:削る、削除する)」。ビジネスシーンでの絶望的なミス。PCのゴミ箱（回收站）からも消えてしまった時のパニックは世界共通です。
phrase_0660	这台电脑开机需要三分钟，太卡了。	Zhè tái diànnǎo kāijī xūyào sān fēnzhōng, tài kǎ le.	このパソコン、起動に3分もかかるし、動作が重すぎるよ。	digital	1	A	dog	tired	行政部什么时候能给我们换设备啊？	Xíngzhèngbù shénme shíhou néng gěi wǒmen huàn shèbèi a?	総務部はいつになったら俺たちの機材変えてくれるんだ？	B	me	angry	就是说啊！这台电脑开机需要三分钟，太卡了，打开个表格都会死机。	Jiù shì shuō a! Zhè tái diànnǎo kāijī xūyào sān fēnzhōng, tài kǎ le, dǎkāi ge biǎogé dōu huì sǐjī.	そうだよな！このパソコン起動に3分もかかるし、遅すぎる。エクセル開くだけでフリーズするんだぜ。	「太卡了(tài kǎ le:カクカクする・重い・遅い)」。スマホやPCの動作がカクつく、回線が遅い時に必ず使うネットスラング的表現。「死机(sǐjī:フリーズする)」もセットで覚えると便利です。
