id	chinese	pinyin	japanese	category	level	example1_speaker	example1_avatar	example1_expression	example1_chinese	example1_pinyin	example1_japanese	example2_speaker	example2_avatar	example2_expression	example2_chinese	example2_pinyin	example2_japanese	notes
phrase_0401	你大学是学什么专业的？	Nǐ dàxué shì xué shénme zhuānyè de?	大学では何を専攻していましたか？	daily	1	A	cat	normal	我看你的简历上写着复旦大学毕业。你大学是学什么专业的？	Wǒ kàn nǐ de jiǎnlì shang xiězhe Fùdàn Dàxué bìyè. Nǐ dàxué shì xué shénme zhuānyè de?	履歴書に復旦大学卒業とありますが、大学では何を専攻されていたのですか？	B	dog	happy	我大学是学人工智能专业的。	Wǒ dàxué shì xué réngōngzhìnéng zhuānyè de.	大学ではAIを専攻していました。	「专业(zhuānyè:専攻・専門)」。仕事や社会人の初対面の挨拶で、学歴やバックグラウンドを聞き出す代表的な質問です。「是～ balance的」で過去の事実を強調します。
phrase_0402	我明天有两节课。	Wǒ míngtiān yǒu liǎng jié kè.	私は明日、授業が2コマあります。	daily	1	A	panda	sad	明天咱们去逛街吧。	Míngtiān zánmen qù guàngjiē ba.	明日私たち買い物に行こうよ。	B	me	tired	去不了，我明天有两节课，上午和下午都有。	Qù bùliǎo, wǒ míngtiān yǒu liǎng jié kè, shàngwǔ hé xiàwǔ dōu yǒu.	行けないわ、私明日は授業が2コマあるの、午前も午後も両方ね。	「节(jié)」。授業を数える量詞（コマ、時限）。「上课(授業に出る)」や「下课(授業が終わる)」など、学生生活に欠かせない時間の単位です。
phrase_0403	我通过了汉语水平考试。	Wǒ tōngguò le Hànyǔ Shuǐpíng Kǎoshì.	私はHSKに合格しました。	daily	2	A	dog	happy	告诉你一个好消息。	Gàosu nǐ yí ge hǎo xiāoxi.	君に一ついい知らせがあるんだ。	B	sensei	surprised	什么好消息？	Shénme hǎo xiāoxi?	なんていい知らせだい？	「考试(kǎoshì)」は試験。「通過考試(試験を通る＝合格する)」。留学生や学習者の間で最もポピュラーな目標報告フレーズです。「不及格」なら不合格です。
phrase_0404	你的作业写完了吗？	Nǐ de zuòyè xiě wán le ma?	宿題はもう終わった？	daily	1	A	cat	happy	你的作业写完了吗？借我抄一下。	Nǐ de zuòyè xiě wán le ma? Jiè wǒ chāo yíxià.	宿題終わった？ちょっと写させてよ。	B	panda	angry	自己写！老师明天要检查的。	Zìjǐ xiě! Lǎoshī míngtiān yào jiǎnchá de.	自分でやりなよ！明日先生がチェックするんだから。	「作业(zuòyè:学生の宿題や課題)」。完了を表す結果補語「完」と組み合わせた、教室や図書館で必ず聞かれる確認フレーズ。
phrase_0405	我还没复习呢，死定了。	Wǒ hái méi fùxí ne, sǐ dìng le.	私まだ復習してないよ、もう絶対に終わった。	daily	2	A	me	surprised	明天就要期末考试了，你准备得怎么样了？	Míngtiān jiù yào qīmò kǎoshì le, nǐ zhǔnbèi de zěnmeyàng le?	明日もう期末テストだよ、準備はどう？	B	dog	tired	别提了，我还没复習呢，死定了。	Bié tí le, wǒ hái méi fùxí ne, sǐ dìng le.	言わないでくれ、俺まだ復習してないんだ、絶対に終わった。	「复习(fùxí:復習する=テスト勉強をする)」。中国の学生にとって定期テスト前の詰め込みは死活問題。「死定了(絶対死んだ)」は試験前の鉄板の自虐です。
phrase_0406	请把书翻到第三十页。	Qǐng bǎ shū fān dào dì sānshí yè.	本を30ページまでめくってください。	daily	1	A	sensei	normal	同学们，上课了。请把书翻到第三十页。	Tóngxué men, shàngkè le. Qǐng bǎ shū fān dào dì sānshí yè.	生徒の皆さん、授業を始めます。本を30ページまでめくってください。	B	me	normal	老师，是看上面的图还是下面的课文？	Lǎoshī, shì kàn shàngmiàn de tú háishì xiàmiàn de kèwén?	先生、見るのは上の図ですか、それとも下の本文ですか？	「翻(fān:めくる)」。本のページ数を指定して開かせる、教室での先生の典型的な指示語。「把」構文を使った処置文の代表例です。
phrase_0407	这道题我不懂，你能教我吗？	Zhè dào tí wǒ bù dǒng, nǐ néng jiāo wǒ ma?	この問題僕には分からないんだけど、教えてくれませんか？	daily	1	A	panda	sad	这道题我不懂，你能教我吗？	Zhè dào tí wǒ bù dǒng, nǐ néng jiāo wǒ ma?	この問題私には分からないんだけど、教えてくれませんか？	B	cat	happy	让我想想……啊，这道题应该用这个公式。	Ràng wǒ xiǎngxiang...... a, zhè dào tí yīnggāi yòng zhège gōngshì.	ちょっと考えさせて……あ、この問題はこの公式を使うべきだわ。	「题(tí)」は試験や宿題の問題のこと（問題そのもの）。量詞は「道(dào)」。「教(jiāo)」は勉強を教えるという動作を表します。
phrase_0408	我查一下字典。	Wǒ chá yíxià zìdiǎn.	辞書をちょっと引いてみます。	daily	1	A	dog	normal	这个汉字怎么读？	Zhège hànzì zěnme dú?	この漢字はどう読むの？	B	me	normal	不知道，我查一下字典。	Bù zhīdào, wǒ chá yíxià zìdiǎn.	分からない、ちょっと辞書引いてみるよ。	「查(chá)」は分からないことを調べること。「字典(zìdiǎn:字引き)」や「词典(cídiǎn:単語辞書)」をスマホでササッとスマホで調べる時の宣言フレーズです。
phrase_0409	你上过补习班吗？	Nǐ shàng guò bǔxíbān ma?	あなたは学習塾に通ったことがありますか？	daily	2	A	cat	tired	现在的孩子压力真大，周末全在补课。	Xiànzài de háizi yālì zhēn dà, zhōumò quán zài bǔkè.	今の子供たちプレッシャー大きすぎるわね、週末全部補習よ。	B	panda	normal	是啊，你小时候上过补习班吗？	Shì a, nǐ xiǎoshíhou shàng guò bǔxíbān ma?	そうね、あなたは子供の頃学習塾に通ったことある？	「补習班(bǔxíbān:学習塾・予備校)」。学歴競争の激しい中国では「内卷(ネリチュアン:過剰競争)」の象徴。子供の教育問題は現代中国最大のテーマです。
phrase_0410	他是我的大学同学。	Tā shì wǒ de dàxué tóngxué.	彼は私の大学の同級生です。	daily	1	A	me	happy	旁边这位是你男朋友吗？	Pángbiān zhè wèi shì nǐ nánpéngyou ma?	横にいるこの方はあなたの彼氏ですか？	B	sensei	happy	不是，他是我的大学同学，我们今天刚巧碰见。	Bú shì, tā shì wǒ de dàxué tóngxué, wǒmen jīntiān gāngqiǎo pèngjiàn.	いいえ、彼は私の大学の同級生で、今日たまたま偶然会ったんです。	「同学(tóngxué)」は同級生や同じ学校で学ぶ仲間。人間関係を紹介する際の基本用語で、「老同学(昔の同級生)」と呼べば懐かしい絆を感じさせます。
phrase_0411	我想申请奖学金。	Wǒ xiǎng shēnqǐng jiǎngxuéjīn.	私は奨学金を申請したいと考えています。	daily	2	A	dog	happy	明年の学費有着落了吗？	Míngnián de xuéfèi yǒu zhuóluò le ma?	来年の学費のめどは立ったのかい？	B	me	happy	我想申请奖学金，我的成績应该够格了。	Wǒ xiǎng shēnqǐng jiǎngxuéjīn, wǒ de chéngjì yīnggāi gòugé le.	奨学金を申請したいと思ってるんだ、僕の成績なら基準を満たしてるはず。	「奖学金(jiǎngxuéjīn:奨学金)」。中国の大学では成績優秀者に与えられる奨学金競争が非常に熾烈で、学生たちの大きなモチベーションになっています。
phrase_0412	下周一我们要进行期中考试。	Xiàzhōuyī wǒmen yào jìnxíng qīzhōng kǎoshì.	来週の月曜日、私たちは中間テストを行います。	daily	2	A	sensei	normal	同学们，下周一我们要进行期中考试，请大家好好准备。	Tóngxué men, xiàzhōuyī wǒmen yào jìnxíng qīzhōng kǎoshì, qǐng dàjiā hǎohāo zhǔnbèi.	生徒の皆さん、来週の月曜日に中間テストを行いますので、しっかり準備してくださいね。	B	panda	sad	啊？这么快就要考试了！	A? Zhème kuài jiù yào kǎoshì le!	ええ？こんなに早くもうテストなの！	「期中考试(qīzhōng kǎoshì:中間テスト)」。中国の学校では「期末考试(期末テスト)」と並んで学生を震え上がらせるビッグイベント。先生の告知フレーズです。
phrase_0413	我的論文还没写完。	Wǒ de lùnwén hái méi xiě wán.	論文がまだ書き終わっていません。	daily	2	A	cat	tired	周末去唱KTV吗？	Zhōumò qù chàng KTV ma?	週末カラオケ行かない？	B	dog	sad	我不能去，我的论文还没写完，导师催我呢。	Wǒ bù néng qù, wǒ de lùnwén hái méi xiě wán, dǎoshī cuī wǒ ne.	僕は行けないよ、論文がまだ終わらなくて、指導教授に急かされてるんだ。	「論文(lùnwén)」。特に大学4年生(大四)や大学院生(研究生)の卒業シーズン(毕业季)になると、キャンパスのあちこちで聞こえてくる悲鳴です。
phrase_0414	他今天翘课了。	Tā jīntiān qiàokè le.	彼は今日授業をサボりました。	daily	3	A	sensei	angry	王浩去哪儿了？为什么没来上课？	Wáng Hào qù nǎr le? Wèishénme méi lái shàngkè?	王浩はどこへ行った？どうして授業に来てないんだ？	B	me	surprised	老师，他今天翘课了，好像去网吧打游戏了。	Lǎoshī, tā jīntiān qiàokè le, hǎoxiàng qù wǎngbā dǎ yóuxì le.	先生、彼今日授業サボったんです。ネットカフェでゲームしてるみたいです。	「翘课(qiàokè)」。授業や学校をサボること（逃课とも言う）。若者言葉特有の少しワルい響きがあり、先生にバレた時の慌てふためく様子が目に浮かびます。
phrase_0415	祝你考上理想的大学。	Zhù nǐ kǎoshàng lǐxiǎng de dàxué.	あなたが理想の大学に合格することを祈っています。	daily	2	A	panda	sad	明天就要参加高考了，我好紧张。	Míngtiān jiù yào cānjiā gǎokǎo le, wǒ hǎo jǐnzhāng.	明日はいよいよ大学入試だわ、すごく緊張する。	B	sensei	happy	放轻松，发挥出你的水平，祝你考上理想的大学。	Fàng qīngsōng, fāhuī chū nǐ de shuǐpíng, zhù nǐ kǎoshàng lǐxiǎng de dàxué.	リラックスして、君の実力を発揮しなさい。志望大学への合格を祈っているよ。	「考上(kǎoshàng:受験して受かる)」。中国のセンター試験「高考(gǎokǎo)」の前日などに、受験生(考生)に向かって大人が贈る最大の祝福の言葉です。
phrase_0416	我终于毕业了！	Wǒ zhōngyú bìyè le!	私はついに卒業しました！	daily	1	A	dog	happy	穿着学士服拍照真帅！	Chuānzhe xuéshìfú pāizhào zhēn shuài!	ガウンを着て写真撮るのって本当にかっこいいね！	B	me	happy	太不容易了，我终于毕业了！快帮我拍一张！	Tài bù róngyì le, wǒ zhōngyú bìyè le! Kuài bāng wǒ pāi yì zhāng!	本当に大変だったよ、俺ついに卒業できたんだ！早く一枚撮ってくれよ！	「毕业(bìyè:卒業する)」。苦しい勉強や論文地獄を乗り越えた「终于(ついに・とうとう)」という副詞に、学生生活の全てが集約された歓喜の叫びです。
phrase_0417	请问这个词是什么意思？	Qǐngwèn zhège cí shì shénme yìsi?	すみません、この単語はどういう意味ですか？	daily	1	A	panda	normal	在课文的第二段，请问这个词是什么意思？	Zài kèwén de dì èr duàn, qǐngwèn zhège cí shì shénme yìsi?	本文の第2段落ですが、すみません、この単語はどういう意味ですか？	B	sensei	normal	哪个词？哦，“徘徊”，就是来回走动的意思。	Nǎge cí? O, “páihuái”, jiùshì láihuí zǒudòng de yìsi.	どの言葉かな？ああ、「徘徊」ね、それは行ったり来たり歩き回るという意味だよ。	「词(cí:単語)」「意思(yìsi:意味)」。語学学習者が先生やネイティブスピーカーに質問する際の、最も根源的で重要なマジックフレーズです。
phrase_0420	你能帮我改一下作文吗？	Nǐ néng bāng wǒ gǎi yíxià zuòwén ma?	私の作文を少し直してもらえますか？	daily	2	A	panda	sad	我明天要交一篇中文日记。	Wǒ míngtiān yào jiāo yì piān Zhōngwén rìjì.	あした中国語の日記を一篇提出しなきゃいけないの。	B	me	normal	有困难吗？你能帮我改一下作文吗？不对，是需要我帮你改吗？	Yǒu kùnnan ma? Nǐ néng bāng wǒ gǎi yíxià zuòwén ma? Búduì, shì xūyào wǒ bāng nǐ gǎi ma?	なにか困ってる？君は僕に「私の作文直してくれない？」って言いたいの？いや、僕が直してあげようか？	「作文(zuòwén:文章・エッセイ)」「改(gǎi:直す・添削する)」。学習者がネイティブの友人に語学交換（语伴）で頼み事をする時の大定番です。
phrase_0421	他在美国留学了三年。	Tā zài Měiguó liúxué le sān nián.	彼はアメリカに3年間留学していました。	daily	2	A	sensei	happy	他的英语口语真流利，像母语一样。	Tā de Yīngyǔ kǒuyǔ zhēn liúlì, xiàng mǔyǔ yíyàng.	彼の英語のスピーキングは本当に流暢で、ネイティブみたいだね。	B	dog	happy	那是因为他在美国留学了三年。	Nà shì yīnwèi tā zài Měiguó liúxué le sān nián.	それは彼がアメリカに三年間留学していたからだよ。	「留学(liúxué)」。「海归(海外留学帰りのエリート)」のバックグラウンドを他人に紹介する時のフレーズ。英語ペラペラであることを納得させる魔法の設定です。
phrase_0422	我的听力还需要提高。	Wǒ de tīnglì hái xūyào tígāo.	私のリスニング力はまだ向上させる必要があります。	daily	2	A	me	sad	考试时录音放得太快，我都没听懂。	Kǎoshì shí lùyīn fàng de tài kuài, wǒ dōu méi tīng dǒng.	テストの時の録音が速すぎて、私全然聞き取れなかったわ。	B	cat	normal	那你得多听广播，我的听力还需要提高，咱们一起练吧。	Nà nǐ děi duō tīng guǎngbō, wǒ de tīnglì hái xūyào tígāo, zánmen yìqǐ liàn ba.	じゃあラジオをもっと聞かなきゃね。僕のリスニングもまだ向上させる必要があるから一緒に練習しよう。	「听力(tīnglì:聴解・リスニング力)」「提高(tígāo:レベルを引き上げる)」。語学学習者の永遠の反省点と今後の抱負を語る真面目な一言。
phrase_0423	你最喜欢哪门课？	Nǐ zuì xǐhuan nǎ mén kè?	あなたが一番好きな時間は何ですか？	daily	1	A	panda	happy	这学期的课好多啊。你最喜欢哪门课？	Zhè xuéqī de kè hǎo duō a. Nǐ zuì xǐhuan nǎ mén kè?	今学期はたくさん授業があるわね。あなたが一番好きな科目は何？	B	dog	happy	我最喜欢历史课，因为老师讲得很有趣。	Wǒ zuì xǐhuan lìshǐ kè, yīnwèi lǎoshī jiǎng de hěn yǒuqù.	僕は歴史の時間が一番好きだね、先生の話がすごく面白いから。	「门(mén)」。学問や科目を数える量詞(一门课)。学生同士で「どの先生の授業が楽単（好过）か」「どの科目が面白いか」を語り合う日常の風景です。
phrase_0424	图书馆几点关门？	Túshūguǎn jǐ diǎn guānmén?	図書館は何時に閉まりますか？	daily	1	A	me	tired	哎呀，看不完啊。图书馆几点关门？	Āiyā, kàn bù wán a. Túshūguǎn jǐ diǎn guānmén?	ああもう、読み切れないよ。図書館は何時に閉まるの？	B	sensei	normal	晚上十点关门。现在已经九点半了，你快点看。	Wǎnshang shí diǎn guānmén. Xiànzài yǐjīng jiǔ diǎn bàn le, nǐ kuàidiǎn kàn.	夜10時に閉まるよ。もう9時半だから、急いで読みなさい。	「关门(guānmén:ドアを閉める＝閉店・閉館)」。夜更かし(通宵)まで勉強を粘る学生が、お尻に火がついて館内アナウンスを気にする時のセリフ。
phrase_0425	我背了五十个新单词。	Wǒ bèi le wǔshí ge xīn dāncí.	私は50個の新しい単語を暗記しました。	daily	2	A	cat	happy	为了明天的听写测试，你准备得怎么样了？	Wèile míngtiān de tīngxiě cèshì, nǐ zhǔnbèi de zěnmeyàng le?	明日のディクテーションテストのために、どれくらい準備したの？	B	panda	happy	我背了五十个新单词，应该没问题。	Wǒ bèi le wǔshí ge xīn dāncí, yīnggāi méi wèntí.	私は新しい単語を50個暗記したから、問題ないはずよ。	「背(bèi:背を向ける＝本を見ずに暗記する)」「单词(dāncí:単語)」。語学学習の基本中の基本。「全部忘れてしまった(全忘了)」というオチがつくことも多いです。
