id	chinese	pinyin	japanese	category	level	example1_speaker	example1_avatar	example1_expression	example1_chinese	example1_pinyin	example1_japanese	example2_speaker	example2_avatar	example2_expression	example2_chinese	example2_pinyin	example2_japanese	notes
phrase_0026	真的吗？太好了！恭喜你！	Zhēn de ma? Tài hǎo le! Gōngxǐ nǐ!	本当！？よかったね！おめでとう！	daily	1	A	panda	happy	我通过HSK考试啦！	Wǒ tōngguò HSK kǎoshì la!	HSK試験に合格したよ！	B	dog	happy	真的吗？太好了！恭喜你！	Zhēn de ma? Tài hǎo le! Gōngxǐ nǐ!	本当！？よかったね！おめでとう！	「太〜了（あまりに〜である）」で最高に良い気分を表す定番。相手への祝福や、自分の運が良かった時にも一番最初に口に出る言葉です。
phrase_0027	啊！糟糕！	a! Zāogāo!	あっ！しまった！	daily	2	A	me	sad	啊！糟糕！	a! Zāogāo!	あっ！しまった！	B	cat	surprised	怎么了？出什么事了？	Zěnme le? Chū shénme shì le?	どうしたの？何かあったの？	ミスをした時や忘れ物をした時など、「やばい！」「しまった！」という独り言でよく使われます。「太糟糕了（最悪だ）」のように形容詞としても使えます。
phrase_0028	这个报告还要重新写，太麻烦了。	Zhège bàogào hái yào chóngxīn xiě, tài máfan le.	このレポート書き直さなきゃ、本当に面倒くさい。	daily	2	A	dog	tired	这个报告还要重新写，太麻烦了。	Zhège bàogào hái yào chóngxīn xiě, tài máfan le.	このレポート書き直さなきゃ、本当に面倒くさい。	B	sensei	sad	太麻烦了吧，今天早点休息。	Tài máfan le ba, jīntiān zǎodiǎn xiūxi.	あまりに面倒だね、今日は早く休みなさい。	「麻烦(máfan)」自体は「迷惑・面倒」という意味で、「太～了」で強調してうんざりした気分を伝えます。
phrase_0029	听起来很有意思啊。	Tīng qǐlái hěn yǒu yìsi a.	聞いてるとなかなか面白そうね。	daily	1	A	panda	happy	最近我开始学做菜了。	Zuìjìn wǒ kāishǐ xué zuò cài le.	最近料理を習い始めたんだ。	B	cat	normal	听起来很有意思啊。	Tīng qǐlái hěn yǒu yìsi a.	聞いてるとなかなか面白そうね。	直訳は「意味がある」ですが、映画や趣味などが「面白い」と感じた時に使います。「没意思（つまらない）」もよく使われます。
phrase_0030	周末什么都没干，太无聊了。	Zhōumò shénme dōu méi gàn, tài wúliáo le.	週末は何もしてない、退屈すぎる。	daily	2	A	dog	tired	周末在家干嘛？	Zhōumò zài jiā gàn má?	週末家で何するの？	B	me	sad	周末什么都没干，太无聊了。	Zhōumò shénme dōu méi gàn, tài wúliáo le.	週末は何もしてない、退屈すぎる。	映画やテレビがつまらない時や、自分が暇で退屈な時に。「没意思」よりも「退屈」のニュアンスが強いです。
phrase_0031	你好，我要这个和那个。	Nǐ hǎo, wǒ yào zhège hé nàge.	こんにちは、これとこれをください。	greeting	1	A	cat	normal	您好，请问需要点什么？	Nín hǎo, qǐngwèn xūyào diǎn shénme?	いらっしゃいませ、何になさいますか？	B	panda	happy	你好，我要这个和那个。	Nǐ hǎo, wǒ yào zhège hé nàge.	こんにちは、これとこれをください。	買い物やレストランなどでお店の人に注文する時の最もシンプルな形。指を差しながら言えばどこでも通じます。
phrase_0032	不用了，我已经吃饱了。	Bú yòng le, wǒ yǐjīng chī bǎo le.	結構です、もうお腹いっぱいです。	daily	1	A	sensei	happy	要不要再吃点水果？	Yào bú yào zài chī diǎn shuǐguǒ?	フルーツをもう少し食べる？	B	me	normal	不用了，我已经吃饱了。	Bú yòng le, wǒ yǐjīng chī bǎo le.	結構です、もうお腹いっぱいです。	相手の申し出を丁寧に断る時の定番。「不要」と言うと突き放すような響きになりますが、「不用了」は「お気遣いなく、もう十分ですよ」という柔らかな意味になります。
phrase_0033	请问这个苹果多少钱？	Qǐngwèn zhège píngguǒ duōshǎo qián?	すみません、このリンゴはいくらですか？	shopping	1	A	me	normal	请问这个苹果多少钱？	Qǐngwèn zhège píngguǒ duōshǎo qián?	すみません、このリンゴはいくらですか？	B	dog	normal	一斤五块。	Yì jīn wǔ kuài.	1斤5元だよ。	「多少（いくら）」と「钱（お金）」を繋げただけ。買い物で一番最初に覚えるべき超基本フレーズです。
phrase_0034	这双鞋要八百块？太贵了。	Zhè shuāng xié yào bābǎi kuài? Tài guì le.	この靴800元もするの？高すぎます。	shopping	1	A	panda	surprised	这双鞋要八百块？	Zhè shuāng xié yào bābǎi kuài?	この靴800元もするの？	B	cat	sad	确实太贵了，我们去别家看看。	Quèshí tài guì le, wǒmen qù bié jiā kànkan.	確かに高すぎるよ、他のお店を見てみよう。	中国の市場でのストレートな値切り交渉にも使えますし、単純に値段の高さに驚いた時にも使います。
phrase_0035	老板，太贵了，便宜一点吧。	Lǎobǎn, tài guì le, piányi yìdiǎn ba.	店長、高すぎます、少し安くしてよ。	shopping	2	A	me	normal	老板，太贵了，便宜一点吧。	Lǎobǎn, tài guì le, piányi yìdiǎn ba.	店長、高すぎます、少し安くしてよ。	B	sensei	happy	行，给你打九折。	Xíng, gěi nǐ dǎ jiǔzhé.	よし、じゃあ1割引してあげる。	「一点（少し）」をつけることで交渉がマイルドになります。市場や個人経営の商店では今でも値切りが有効です。
phrase_0036	我不去，我没钱了。	Wǒ bú qù, wǒ méi qián le.	行かない、お金がないんだよ。	daily	1	A	dog	happy	周五晚上去喝酒吗？	Zhōuwǔ wǎnshang qù hē jiǔ ma?	金曜の夜、飲みに行かない？	B	panda	sad	我不去，我没钱了。	Wǒ bú qù, wǒ méi qián le.	行かない、お金がないんだよ。	冗談めかして断る際などによく使う直接的な表現。月末などで本当に金欠な場面でも使われます。
