id	chinese	pinyin	japanese	category	level	example1_speaker	example1_avatar	example1_expression	example1_chinese	example1_pinyin	example1_japanese	example2_speaker	example2_avatar	example2_expression	example2_chinese	example2_pinyin	example2_japanese	notes
phrase_0676	我们加个微信吧，扫你还是扫我？	Wǒmen jiā ge Wēixìn ba, sǎo nǐ háishi sǎo wǒ?	WeChat交換しようよ。QRコード、どっちが出す？	social	1	A	cat	happy	今天聊得很开心，希望以后能多交流。	Jīntiān liáo de hěn kāixīn, xīwàng yǐhòu néng duō jiāoliú.	今日はお話しできてとても楽しかったです、今後もたくさん交流できたら嬉しいです。	B	sensei	happy	是啊。我们加个微信吧，扫你还是扫我？	Shì a. Wǒmen jiā ge Wēixìn ba, sǎo nǐ háishi sǎo wǒ?	そうですね。私たちWeChat交換しましょう、あなたをスキャンしましょうか、それともあなたが私を？	「加微信(jiā Wēixìn:WeChatを追加＝連絡先を交換する)」。「扫(sǎo:スキャンする)」。中国における名刺交換に代わる、最も一般的で確実な連絡先交換のフレーズです。
phrase_0677	他昨天向他女朋友求婚了。	Tā zuótiān xiàng tā nǚpéngyou qiúhūn le.	彼、昨日彼女にプロポーズしたんだって。	social	2	A	dog	surprised	你听说大伟的事了吗？	Nǐ tīngshuō Dàwěi de shì le ma?	大偉の事聞いた？	B	panda	surprised	没有啊，他怎么了？	Méiyǒu a, tā zěnme le?	聞いてないわ、彼どうしたの？	「向～求婚(〜に向かってプロポーズする)」。中国のプロポーズは友人を集めて盛大にサプライズ（惊喜）で行うことが多く、ドラマチックな演出（浪漫）が語り草になります。
phrase_0678	这个周末我们同学聚会，你来吗？	Zhège zhōumò wǒmen tóngxué jùhuì, nǐ lái ma?	今週末、同窓会があるんだけど、来る？	social	1	A	me	happy	喂？强子，好久不见啊。	Wèi? Qiángzi, hǎojiǔ-bújiàn a.	もしもし？強か、久しぶりだな。	B	dog	happy	是啊，毕业都五年了。这个周末我们同学聚会，在老地方，你来吗？	Shì a, bìyè dōu wǔ nián le. Zhège zhōumò wǒmen tóngxué jùhuì, zài lǎo dìfang, nǐ lái ma?	ああ、卒業してもう5年だもんな。今週末俺らの同窓会があるんだけど、いつもの店でさ、お前来るか？	「同学聚会(tóngxué jùhuì:同窓会)」。旧友との再会。見栄の張り合い（攀比）になることも多いですが、中国人は人脈（关系）や地元の繋がり（老乡）を大切にするため盛んです。
phrase_0679	恭喜你脱单了，什么时候请吃饭？	Gōngxǐ nǐ tuōdān le, shénme shíhou qǐng chīfàn?	脱・独身おめでとう！いつお祝い（飯）奢ってくれるの？	social	2	A	me	surprised	你看小李发的朋友圈，他牵着一个女孩的手！	Nǐ kàn Xiǎo Lǐ fā de péngyouquān, tā qiānzhe yí ge nǚhái de shǒu!	李くんがアップしたモーメンツ見てよ、彼、女の子と手を繋いでるぞ！	B	dog	happy	我的天！我赶紧去留言：恭喜你脱单了，什么时候请吃饭？	Wǒ de tiān! Wǒ gǎnjǐn qù liúyán: Gōngxǐ nǐ tuōdān le, shénme shíhou qǐng chīfàn?	マジかよ！俺ちょっと急いであいつにコメント残してくる：「恋人できておめでとう、いつ飯奢ってくれの？」って。	「脱单(tuōdān:リストから抜ける＝シングル・独身状態を脱却する・恋人ができる)」。めでたいことがあった友人に、冗談交じりで「奢り（请吃饭）」を要求する定番の祝福文句です。
phrase_0680	我跟她只是普通朋友，你别误会。	Wǒ gēn tā zhǐshì pǔtōng péngyou, nǐ bié wùhuì.	私と彼女はただの普通の友達です、あなた誤解しないでください。	social	2	A	cat	angry	你昨天晚上跟谁一起看的电影？别骗我。	Nǐ zuótiān wǎnshang gēn shéi yìqǐ kàn de diànyǐng? Bié piàn wǒ.	あなた昨日の夜誰と一緒に映画見てたのよ？嘘つかないでね。	B	me	tired	是小丽。但我跟她只是普通朋友，你别误会，那是公司发的电影票，快过期了。	Shì Xiǎo Lì. Dàn wǒ gēn tā zhǐshì pǔtōng péngyou, nǐ bié wùhuì, nà shì gōngsī fā de diànyǐng piào, kuài guòqī le.	麗ちゃんだよ。でも俺と彼女はただの女友達だから、勘違いしないでくれ。あれ会社から配られた映画のチケットで、期限切れそうだったからなんだよ。	「普通朋友(pǔtōng péngyou:普通の友達)」「误会(wùhuì:誤解する)」。浮気を疑われた彼氏の必死の弁明ですが、大抵の場合「绿茶（あざとい女）」との火遊びの序章です。
phrase_0681	他们俩谈了五年恋爱，下个月要结婚了。	Tāmen liǎ tán le wǔ nián liàn'ài, xiàge yuè yào jiéhūn le.	あの二人、5年付き合って来月結婚するんだって。	social	2	A	dog	surprised	小张和小王竟然要结婚了？我以为他们早分了呢。	Xiǎo Zhāng hé Xiǎo Wáng jìngrán yào jiéhūn le? Wǒ yǐwéi tāmen zǎo fēn le ne.	張くんと王さん、なんと結婚するって？俺彼らとっくに別れたんだと思ってたよ。	B	panda	happy	怎么会？他们俩谈了五年恋爱，下个月要结婚了，请柬都发了。	Zěnme huì? Tāmen liǎ tán le wǔ nián liàn'ài, xiàge yuè yào jiéhūn le, qǐngjiǎn dōu fā le.	まさか？あの二人5年も付き合ってて、来月結婚するのよ、招待状も配られたし。	「谈恋爱(tán liàn'ài:恋愛を語る＝付き合う・交際する)」。「结婚(jiéhūn)」。学生時代から長く付き合ってゴールインしたカップル（爱情长跑）に対する会話です。
phrase_0682	祝你们新婚快乐，百年好合。	Zhù nǐmen xīnhūn kuàilè, bǎinián-hǎohé.	お二人のご結婚おめでとうございます、末長くお幸せに。	social	2	A	me	happy	新郎新娘来敬酒了！	Xīnláng xīnniáng lái jìngjiǔ le!	新郎新婦が乾杯の挨拶に来たぞ！	B	sensei	happy	恭喜恭喜！祝你们新婚快乐，百年好合，早生贵子！	Gōngxǐ gōngxǐ! Zhù nǐmen xīnhūn kuàilè, bǎinián-hǎohé, zǎoshēng-guìzǐ!	おめでとうございます！ご結婚おめでとうございます、末長くお幸せに。そして早く元気な赤ちゃんを！	「新婚快乐(ご結婚おめでとう)」「百年好合(bǎinián-hǎohé:100年調和する＝末永くお幸せに)」。結婚式（婚礼）の場で行う、最もフォーマルかつ定番の四字熟語の祝福です。
phrase_0683	你怎么还在生我的气？对不起嘛。	Nǐ zěnme hái zài shēng wǒ de qì? Duìbuqǐ ma.	あなたどうしてまだ私のことを怒っているの？ごめんね。	greeting	1	A	cat	angry	……	......	……	B	dog	sad	你怎么还在生我的气啊？对不起嘛，下次我再也不敢迟到了。原谅我好不好？	Nǐ zěnme hái zài shēng wǒ de qì a? Duìbuqǐ ma, xiàcì wǒ zài yě bù gǎn chídào le. Yuánliàng wǒ hǎo bu hǎo?	君どうしてまだ俺のこと怒ってるんだよ？ごめんってば、次はもう絶対遅刻なんてしないからさ。許してくれないかな？	「生(某人的)气(誰かのことで怒る＝誰々に対して怒る)」。彼女の機嫌（脾气）を損ねた彼氏が甘え声（撒娇）で謝罪する時のセリフ。語尾の「嘛(ma)」が甘えるニュアンスです。
phrase_0684	我听说他们上个月已经分手了。	Wǒ tīngshuō tāmen shàngge yuè yǐjīng fēnshǒu le.	あの二人、先月もう別れたらしいよ。	social	2	A	panda	surprised	这周的聚餐，小刘怎么没带他女朋友来？	Zhè zhōu de jùcān, Xiǎo Liú zěnme méi dài tā nǚpéngyou lái?	今週の食事会に、劉くんはどうして彼女を連れてこなかったの？	B	cat	normal	你还不知道吗？我听说他们上个月已经分手了，好像是因为买房子的事没谈拢。	Nǐ hái bù zhīdào ma? Wǒ tīngshuō tāmen shàngge yuè yǐjīng fēnshǒu le, hǎoxiàng shì yīnwèi mǎi fángzi de shì méi tánlǒng.	あなたまだ知らないの？彼ら先月にはもう別れたって聞いたわよ、どうやら家を買う件で話がまとまらなくて。	「分手(fēnshǒu:破局する・別れる)」。結婚前のカップルが破局する「三大現実的理由」は「彩礼(結納金)」「房子(マイホーム)」「异地恋(遠距離)」です。
phrase_0685	这次多亏了你帮忙，改天请你喝咖啡。	Zhè cì duōkuī le nǐ bāngmáng, gǎitiān qǐng nǐ hē kāfēi.	今回はあなたが手伝ってくれたおかげです、また日を改めてコーヒーを奢らせてください。	social	1	A	cat	happy	你的电脑系统我帮你重装好了，现在不卡了。	Nǐ de diànnǎo xìtǒng wǒ bāng nǐ chóngzhuāng hǎo le, xiànzài bù kǎ le.	あなたのパソコンのシステムインストールしてあげたわよ、もうカクカクしないわ。	B	me	happy	太感谢了！这次多亏了你帮忙，改天请你喝咖啡。	Tài gǎnxiè le! Zhè cì duōkuī le nǐ bāngmáng, gǎitiān qǐng nǐ hē kāfēi.	本当にありがとう！今回は君が助けてくれたおかげだよ、また今度コーヒー奢るよ。	「多亏(duōkuī:〜のおかげである)」「改天(gǎitiān:日を改める)」。同僚同士などで小さな借りができた時、感謝とともにお礼（請客）を約束する礼儀正しい社交辞令です。
