id	chinese	pinyin	japanese	category	level	example1_speaker	example1_avatar	example1_expression	example1_chinese	example1_pinyin	example1_japanese	example2_speaker	example2_avatar	example2_expression	example2_chinese	example2_pinyin	example2_japanese	notes
phrase_0426	请问去火车站怎么走？	Qǐngwèn qù huǒchēzhàn zěnme zǒu?	すみません、駅へはどう行けばいいですか？	travel	1	A	dog	normal	不好意思打扰一下。请问去火车站怎么走？	Bù hǎoyìsi dǎrǎo yíxià. Qǐngwèn qù huǒchēzhàn zěnme zǒu?	すみません、ちょっとお伺いしますが。駅へはどう行けばいいですか？	B	sensei	happy	往前直走，过一个红绿灯就到了。	Wǎng qián zhí zǒu, guò yí ge hónglǜdēng jiù dào le.	まっすぐ進んで、信号を一つ越えれば着きますよ。	「怎么走(zěnme zǒu:どう行くか・道順)」。知らない街で迷子になった時の基本中の基本フレーズ。スマホの地図(导航)が使えない時に地元民に尋ねましょう。
phrase_0427	我们要坐几号线？	Wǒmen yào zuò jǐ hào xiàn?	私たちは何号線に乗るんですか？	travel	1	A	cat	tired	这地铁图好复杂，我们要坐几号线？	Zhè dìtiětú hǎo fùzá, wǒmen yào zuò jǐ hào xiàn?	この地下鉄の路線図すごく複雑ね、私たちは何号線に乗るの？	B	panda	happy	我们先坐一号线，在人民广场换乘二号线。	Wǒmen xiān zuò yī hào xiàn, zài Rénmín Guǎngchǎng huànchéng èr hào xiàn.	まずは1号線に乗って、人民広場で2号線に乗り換えるんだよ。	「几号线(jǐ hào xiàn)」。北京や上海など大都市の地下鉄(地铁)は網の目のように複雑です。色分けされた「〇号线」を頼りに移動します。
phrase_0428	这张票已经卖完了。	Zhè zhāng piào yǐjīng mài wán le.	このチケットはもう売り切れです。	travel	2	A	me	sad	我要买一张去北京的特快车票。	Wǒ yào mǎi yì zhāng qù Běijīng de tèkuài chēpiào.	北京行きの特急券を一枚買いたいのですが。	B	sensei	normal	对不起，这张票已经卖完了，只有普通车的了。	Duìbuqǐ, zhè zhāng piào yǐjīng mài wán le, zhǐyǒu pǔtōng chē de le.	申し訳ありません、このチケットは売り切れてしまいました。普通列車のものしかございません。	「卖完(màiwán:売り切れる)」。春節(旧正月)や国慶節などの大型連休「春运(帰省ラッシュ)」のチケット争奪戦で窓口から突きつけられる非情な一言です。
phrase_0429	我去拿行李。	Wǒ qù ná xíngli.	私が荷物を取りに行ってきます。	travel	1	A	dog	tired	下飞机了，好累啊。这里人太多了。	Xià fēijī le, hǎo lèi a. Zhèlǐ rén tài duō le.	飛行機降りた、すごい疲れた。ここ人多すぎるよ。	B	cat	happy	你坐在这里休息，我去拿行李。	Nǐ zuò zài zhèlǐ xiūxi, wǒ qù ná xíngli.	あなたはここに座って休んでて、私が荷物を取りに行ってくるから。	「行李(xíngli:荷物・スーツケース)」。空港のターンテーブル（行李提取处）に預けた荷物を迎えに行く時の言葉。「拿取(取る)」という動詞とセットで使います。
phrase_0430	我们的航班延误了。	Wǒmen de hángbān yánwù le.	私たちのフライトは遅延しています。	travel	2	A	panda	surprised	你看大屏幕上红色的字。怎么没有我们的飞机？	Nǐ kàn dà píngmù shang hóngsè de zì. Zěnme méiyǒu wǒmen de fēijī?	あの大きな画面の赤い字を見て。なんで私たちの飛行機が無いんだ？	B	sensei	sad	唉，我们的航班延误了，说是天气原因。	Ai, wǒmen de hángbān yánwù le, shuō shì tiānqì yuányīn.	はぁ、僕らのフライト遅延してるよ、天気が原因だってさ。	「航班(hángbān:フライト便)」が「延误(yánwù:遅れを生じる)」。中国国内線の出張や旅行で最大のストレス源。「晚点(wǎndiǎn:定時に遅れる)」もよく使います。
phrase_0431	我要退房。	Wǒ yào tuìfáng.	チェックアウトをお願いします。	travel	1	A	me	happy	你好，我要退房，这是房卡。	Nǐhǎo, wǒ yào tuìfáng, zhè shì fángkǎ.	こんにちは、チェックアウトしたいのですが。これがルームキーです。	B	sensei	normal	好的，请稍等，我们查看一下房间有没有消费。	Hǎo de, qǐng shāo děng, wǒmen chákàn yíxià fángjiān yǒuméiyǒu xiāofèi.	かしこまりました。少々お待ちください。お部屋の利用状況を確認いたします。	「退(tuì:退去する)＋房(fángjiān:部屋)」。ホテルのフロントで必ず発生するアクション。逆にチェックインは「办理入住(bànlǐ rùzhù)」や「开个房」と言います。
phrase_0432	可以帮我叫一辆出租车吗？	Kěyǐ bāng wǒ jiào yí liàng chūzūchē ma?	私のために、タクシーを一台呼んでもらえませんか？	travel	2	A	cat	tired	我们的行李太多了，不好走去地铁站。	Wǒmen de xíngli tài duō le, bù hǎo zǒu qù dìtiězhàn.	荷物が多すぎて、地下鉄の駅まで歩いて行くのは大変ね。	B	dog	happy	服务员，可以帮我叫一辆出租车吗？去机场。	Fúwùyuán, kěyǐ bāng wǒ jiào yí liàng chūzūchē ma? Qù jīchǎng.	店員さん、タクシーを一台呼んでもらえませんか？空港まで。	「叫(jiào:呼ぶ)＋出租车(chūzūchē:タクシー)」。今は配車アプリ(打车软件)を使うのが主流ですが、ホテルのベルボーイなどにお願いする時に役立つ伝統的フレーズです。
phrase_0433	师傅，在这儿下车。	Shīfu, zài zhèr xiàchē.	運転手さん、ここで降ります。	travel	1	A	panda	normal	师傅，在这儿下车，路边停一下就好。	Shīfu, zài zhèr xiàchē, lùbiān tíng yíxià jiù hǎo.	運転手さん、ここで降ります。路肩に止めてくれればいいですよ。	B	sensei	normal	好的，请从右边下車，注意安全。	Hǎo de, qǐng cóng yòubiān xiàchē, zhùyì ānquán.	はい、右側から降りてください、安全に気をつけて。	「师傅(shīfu:技能を持つ大将/運転手)」。中国でタクシーの運転手に向かって「司机(運転手)」と呼ぶのは少しよそよそしく、「师傅」と呼ぶのが親しみが湧き最も自然です。
phrase_0434	你能给我拍张照吗？	Nǐ néng gěi wǒ pāi zhāng zhào ma?	私の写真を一枚撮ってくれませんか？	travel	1	A	me	happy	在这座大桥前面拍一定很好看。	Zài zhè zuò dàqiáo qiánmiàn pāi yídìng hěn hǎokàn.	この大きな橋の前で撮ったら絶対綺麗だよ。	B	cat	happy	你好，你能给我拍张照吗？把我和桥都拍进去。	Nǐhǎo, nǐ néng gěi wǒ pāi zhāng zhào ma? Bǎ wǒ hé qiáo dōu pāi jìnqù.	すみません、私の写真を一枚撮ってもらえませんか？私と橋を両方入れて。	「给(〜のために)＋拍(撮る)＋张(枚)＋照(写真)」。観光地で通りすがりの人にスマホを渡してシャッターをお願いする時の、最重要のコミュニケーションワードです。
phrase_0435	我对海鲜过敏。	Wǒ duì hǎixiān guòmǐn.	私はシーフードにアレルギーがあります。	travel	2	A	sensei	happy	这里的招牌菜是清蒸大闸蟹，要不要试一试？	Zhèlǐ de zhāopáicài shì qīngzhēng dàzháxiè, yào bú yào shìyíshì?	ここの看板メニューは蒸した上海蟹なんだけど、試してみない？	B	dog	sad	对不起，我对海鲜过敏。你们有牛肉面吗？	Duìbuqǐ, wǒ duì hǎixiān guòmǐn. Nǐmen yǒu niúròumiàn ma?	ごめん、俺は海鮮アレルギーなんだ。君たち牛肉麺はあるの？	「过敏(guòmǐn)」。海外旅行中の食事で命を守るための鉄則フレーズ。「对～過敏（～に対してアレルギーがある）」。ピーナッツなら「花生(huāshēng)」です。
