id	chinese	pinyin	japanese	category	level	example1_speaker	example1_avatar	example1_expression	example1_chinese	example1_pinyin	example1_japanese	example2_speaker	example2_avatar	example2_expression	example2_chinese	example2_pinyin	example2_japanese	notes
phrase_0276	老板，您找我什么事？	Lǎobǎn, nín zhǎo wǒ shénme shì?	社長、お呼びでしょうか？	business	1	A	sensei	normal	小李，你来我办公室一趟。	Xiǎo Lǐ, nǐ lái wǒ bàngōngshì yí tàng.	李君、ちょっと僕のオフィスまで来てくれ。	B	me	normal	好的老板，您找我什么事？	Hǎo de lǎobǎn, nín zhǎo wǒ shénme shì?	はい社長、お呼びでしょうか？	「老板(lǎobǎn)」は直属の上司や企業のトップを呼ぶ時の便利な呼称。「找(zhǎo:探す・用がある)」で、呼び出された時の第一声です。
phrase_0277	今天下午三点开会。	Jīntiān xiàwǔ sān diǎn kāihuì.	今日の午後三時に会議を開きます。	business	1	A	panda	normal	大家注意一下，今天下午三点开会。	Dàjiā zhùyì yíxià, jīntiān xiàwǔ sān diǎn kāihuì.	皆さんちょっと聞いてください、今日の午後三時に会議を開きます。	B	cat	normal	收到，在哪个会议室？	Shōudào, zài nǎge huìyìshì?	了解です、どの会議室ですか？	「开会(kāihuì)」は会議を開くこと。「开个短会(短いミーティングをする)」や「开晨会(朝礼をする)」など職場で毎日飛び交う基本動詞です。
phrase_0278	会议记录谁来做？	Huìyì jìlù shéi lái zuò?	議事録は誰が取りますか？	business	2	A	sensei	normal	今天的议题比较多，会议记录谁来做？	Jīntiān de yìtí bǐjiào duō, huìyì jìlù shéi lái zuò?	今日の議題はかなり多いですが、議事録は誰が取りますか？	B	me	happy	我来做吧，我带着电脑呢。	Wǒ lái zuò ba, wǒ dàizhe diànnǎo ne.	私がやります、パソコン持っていますし。	「记录(jìlù)」は記録（する）。新入社員や若手社員が最初に任されることが多い「做会议记录（議事録を作成する）」業務です。
phrase_0279	我马上发邮件给你。	Wǒ mǎshàng fā yóujiàn gěi nǐ.	すぐにあなたへメールを送ります。	business	1	A	dog	tired	昨天的销售数据你做好了吗？	Zuótiān de xiāoshòu shùjù nǐ zuò hǎo le ma?	昨日の売上データ、もうできてる？	B	me	happy	做好了，我马上发邮件给你。	Zuò hǎo le, wǒ mǎshàng fā yóujiàn gěi nǐ.	できています、すぐにメールを送りますね。	「发(fā:発する・送る)」。「发微信(Wechatを送る)」、「发文件(ファイルを送る)」とセットで覚えるとビジネスメールが格段にスムーズになります。
phrase_0280	请把这份文件打印出来。	Qǐng bǎ zhè fèn wénjiàn dǎyìn chūlái.	この書類をプリントアウトしてください。	business	2	A	sensei	normal	小李，请把这份文件打印出来。	Xiǎo Lǐ, qǐng bǎ zhè fèn wénjiàn dǎyìn chūlái.	李君、この書類をプリントアウトしてくれ。	B	me	normal	好的，需要复印几份？	Hǎo de, xūyào fùyìn jǐ fèn?	はい、何部コピーしましょうか？	「打印(dǎyìn)」はPCからの印刷、「复印(fùyìn)」はコピー機での複写です。「出来(chūlái:出てくる)」という方向補語をつけて動作の完了を表します。
phrase_0281	客户明天要来公司参观。	Kèhù míngtiān yào lái gōngsī cānguān.	クライアントが明日、会社を見学しに来ます。	business	2	A	cat	normal	大家把工位收拾一下。	Dàjiā bǎ gōngwèi shōushi yíxià.	皆さん自分のデスクをちょっと片付けてください。	B	panda	surprised	怎么了？客户明天要来公司参观吗？	Zěnme le? Kèhù míngtiān yào lái gōngsī cānguān ma?	どうしたんですか？クライアントが明日見学しに来るんですか？	「客户(kèhù)」は顧客、クライアントを指す最重要ビジネス単語。「见客户(客先へ行く)」などの言い回しで頻出します。
phrase_0282	这个项目进度怎么样了？	Zhège xiàngmù jìndù zěnmeyàng le?	このプロジェクトの進捗はどうなっていますか？	business	2	A	sensei	normal	大家汇报一下，这个项目进度怎么样了？	Dàjiā huìbào yíxià, zhège xiàngmù jìndù zěnmeyàng le?	皆さん報告してください、このプロジェクトの進捗はどうなっていますか？	B	dog	normal	目前已经完成了百分之八十。	Mùqián yǐjīng wánchéng le bǎifēnzhībāshí.	現在すでに80パーセント完了しています。	「项目(xiàngmù)」は事業計画やプロジェクト。「进度(jìndù:進む度合い)」を聞き出す、上司から部下への定型質問です。
phrase_0283	下周三之前必须交报告。	Xiàzhōusān zhīqián bìxū jiāo bàogào.	来週の水曜日までに絶対にレポートを提出しなければなりません。	business	2	A	panda	tired	这个月度报告什么时候要？	Zhège yuèdù bàogào shénme shíhou yào?	この月次レポート、いつまでに必要ですか？	B	cat	normal	老板说下周三之前必须交报告。	Lǎobǎn shuō xiàzhōusān zhīqián bìxū jiāo bàogào.	社長が来週の水曜までに絶対に提出しなきゃダメだって。	「必须(bìxū)」は強い義務や命令（絶対〜しなければならない）。「交(jiāo)」は提出する・手渡すというニュアンスを持つ動詞です。
phrase_0284	我手头上的工作太多了。	Wǒ shǒutóu shang de gōngzuò tài duō le.	私の手元にある仕事が多すぎます。	business	2	A	dog	normal	你能帮我处理一下这些发票吗？	Nǐ néng bāng wǒ chǔlǐ yíxià zhèxiē fāpiào ma?	これの領収書の処理、ちょっと手伝ってくれない？	B	me	sad	抱歉，我手头上的工作太多了，实在没空。	Bàoqiàn, wǒ shǒutóu shang de gōngzuò tài duō le, shízài méi kòng.	ごめん、今手元の仕事が多すぎて、本当に時間が空いてないんだよね。	「手头(shǒutóu)」は物理的に「手元にある」こと。頼まれごとを上手に断る時や、上司に業務量の調整を直訴する時のリアルな表現です。
phrase_0285	我稍微迟到十分钟。	Wǒ shāowēi chídào shí fēnzhōng.	10分ほど遅れます。	business	1	A	cat	sad	路上太堵了，我稍微迟到十分钟。	Lùshang tài dǔ le, wǒ shāowēi chídào shí fēnzhōng.	道がすごく混んでいるので、10分ほど遅れます。	B	sensei	normal	好的，路上注意安全。	Hǎo de, lùshang zhùyì ānquán.	わかりました、気をつけて来てくださいね。	「稍微(shāowēi:少し)」。遅刻や早退など、時間を微調整したり言い訳をする際、「稍微＋(動詞)＋時間」で伝えるのが中国の職場のマナーです。
phrase_0286	辛苦了，大家早点下班吧。	Xīnkǔ le, dàjiā zǎodiǎn xiàbān ba.	お疲れ様でした。皆さん、今日は早めに上がりましょう。	greeting	1	A	sensei	happy	项目圆满成功，辛苦了，大家早点下班吧。	Xiàngmù yuánmǎn chénggōng, xīnkǔ le, dàjiā zǎodiǎn xiàbān ba.	プロジェクトは無事に成功だ。お疲れ様、今日はみんな早めに帰りなさい。	B	dog	happy	太棒了！谢谢老板！	Tài bàng le! Xièxie lǎobǎn!	やった！社長ありがとうございます！	「下班(xiàbān:退勤する)」。残業続きの職場で上司からこの言葉を聞くのは、社員のモチベーションを上げる最高の特効薬になります。
phrase_0287	我打算明天请一天假。	Wǒ dǎsuàn míngtiān qǐng yì tiān jià.	私は明日、一日お休みを頂くつもりです。	business	2	A	me	normal	我打算明天请一天假去办签证。	Wǒ dǎsuàn míngtiān qǐng yì tiān jià qù bàn qiānzhèng.	私は明日、ビザの手続きのために一日お休みを頂くつもりです。	B	cat	normal	好的，记得在系统里提交申请。	Hǎo de, jìde zài xìtǒng lǐ tíjiāo shēnqǐng.	はい、忘れずシステム上で申請を提出してください。	「请假(qǐngjià:休みを請う＝休暇を取る)」の間に「一天(一日)」を挟みます。有給休暇は「年假(niánjià)」、病欠は「病假(bìngjià)」と言います。
phrase_0288	复印机好像坏了。	Fùyìnjī hǎoxiàng huài le.	コピー機の調子が悪いみたいです。	business	1	A	panda	sad	奇怪，怎么卡纸了。	Qíguài, zěnme kǎzhǐ le.	おかしいな、紙が詰まっちゃった。	B	dog	surprised	复印机好像坏了，我叫维修人员来吧。	Fùyìnjī hǎoxiàng huài le, wǒ jiào wéixiū rényuán lái ba.	コピー機の調子が悪いみたいですね、修理の人を呼びましょうか。	「坏(huài:悪い・壊れる)」。職場の機器トラブルを発見した時の言葉。「好像(hǎoxiàng)」をつけて「〜みたいだ」と断定を避けるのがポイント。
phrase_0289	这件事情由谁负责？	Zhè jiàn shìqing yóu shéi fùzé?	この件は誰が責任者ですか？	business	2	A	sensei	angry	这个数据算错了，这件事情由谁负责？	Zhège shùjù suàn cuò le, zhè jiàn shìqing yóu shéi fùzé?	このデータ計算が間違っているぞ、この件は誰が責任者だ？	B	me	sad	抱歉老板，是我负责的，我马上改。	Bàoqiàn lǎobǎn, shì wǒ fùzé de, wǒ mǎshàng gǎi.	申し訳ありません社長、私の担当です、すぐに直します。	「负责(fùzé)」は責任を負う、担当するという意味。「由谁(yóu shéi:誰によって)」と組み合わせることで責任の所在を追及するシビアな質問になります。
phrase_0290	很高兴能加入这个团队。	Hěn gāoxìng néng jiārù zhège tuánduì.	このチームに加わることができて、とても嬉しいです。	business	2	A	sensei	happy	给大家介绍一下，这是我们的新同事。	Gěi dàjiā jièshào yíxià, zhè shì wǒmen de xīn tóngshì.	みんなに紹介しよう、彼は私たちの新しい同僚だ。	B	me	happy	大家好，很高兴能加入这个团队。	Dàjiā hǎo, hěn gāoxìng néng jiārù zhège tuánduì.	皆さんこんにちは、このチームに加わることができてとても光栄です。	「加入(jiārù)」「团队(tuánduì:チーム・集団)」。新入社員の挨拶や、新しいプロジェクトメンバーとして紹介された際の鉄板フレーズです。
phrase_0291	别有压力，大家一起想办法。	Bié yǒu yālì, dàjiā yìqǐ xiǎng bànfǎ.	プレッシャーに感じないで、みんなで一緒に方法を考えましょう。	business	2	A	cat	sad	这个月的业绩目标太高了，我怕完不成。	Zhège yuè de yèjì mùbiāo tài gāo le, wǒ pà wán bù chéng.	今月の業績目標高すぎて、達成できないんじゃないか怖い。	B	dog	happy	别有压力，大家一起想办法。	Bié yǒu yālì, dàjiā yìqǐ xiǎng bànfǎ.	プレッシャーに感じないで、みんなで一緒にいい方法を考えよう。	「压力(yālì)」は圧力・プレッシャー。「想办法(良いやり方を考える)」は問題解決に向けてチームの士気を高める魔法のワードです。
phrase_0292	我已经把合同发给法务部了。	Wǒ yǐjīng bǎ hétong fā gěi fǎwùbù le.	私はすでに契約書を法務部へ送りました。	business	3	A	sensei	normal	跟A公司的合同审核了吗？	Gēn A gōngsī de hétong shěnhé le ma?	A社との契約書、審査に通ったかな？	B	panda	normal	我已经把合同发给法务部了，还在等回复。	Wǒ yǐjīng bǎ hétong fā gěi fǎwùbù le, hái zài děng huífù.	すでに法務部へは送りました、まだ返事待ちです。	「合同(hétong:契約書)」。「把」構文を使って「契約書」を「法務部へ送る（提出する）」という一連の業務フローの報告に必須です。
phrase_0293	有什么问题随时联系我。	Yǒu shénme wèntí suíshí liánxì wǒ.	何か問題があれば、いつでも私に連絡してください。	business	2	A	me	happy	产品介绍完了，有什么问题随时联系我。	Chǎnpǐn jièshào wán le, yǒu shénme wèntí suíshí liánxì wǒ.	製品紹介は以上です、何かご質問があればいつでも私に連絡してください。	B	cat	happy	好的，非常感谢您的详细讲解。	Hǎo de, fēicháng gǎnxiè nín de xiángxì jiǎngjiě.	はい、詳細なご説明を本当にありがとうございました。	「随时(suíshí:随時・いつでも)」「联系(liánxì:連絡する)」。商談の終わりや、業務の引継ぎの最後に必ず添える、相手に安心感を与える一言。
phrase_0294	我的电脑死机了！	Wǒ de diànnǎo sǐjī le!	私のパソコンがフリーズした！	business	2	A	me	surprised	糟糕！我的电脑死机了！还没保存呢！	Zāogāo! Wǒ de diànnǎo sǐjī le! Hái méi bǎocún ne!	しまった！パソコンがフリーズした！まだ保存してないのに！	B	dog	sad	那你只能重启了，祝你好运。	Nà nǐ zhǐ néng chóngqǐ le, zhù nǐ hǎoyùn.	じゃあもう再起動するしかないね、幸運を祈るよ。	「死机(sǐjī:機械が死ぬ)」でスマホやPCのアプリがフリーズしたりクラッシュすること。現代のオフィスで最も聞きたくない言葉の一つです。
phrase_0295	我们公司的福利还不错。	Wǒmen gōngsī de fúlì hái búcuò.	うちの会社の福利厚生はなかなか悪くありません。	business	2	A	cat	happy	听说你们公司每年都有带薪年假和出国旅游？	Tīng shuō nǐmen gōngsī měi nián dōu yǒu dàixīn niánjià hé chūguó lǚyóu?	君の会社って毎年有休と海外旅行のボーナスが有るんだって？	B	panda	happy	是的，我们公司的福利还不错。	Shì de, wǒmen gōngsī de fúlì hái búcuò.	そうだよ、うちの会社の福利厚生はなかなか悪くないんだ。	「福利(fúlì)」は福利厚生。中国企業に就職・転職する際、「五险一金(5つの保険と1つの住宅基金)」などの福利厚生の話題は必ず出ます。
phrase_0296	老板在发脾气，大家小心点。	Lǎobǎn zài fā píqi, dàjiā xiǎoxīn diǎn.	社長がかんしゃくを起こしてるから、みんな気をつけて。	business	3	A	dog	surprised	老板在发脾气，大家小心点。	Lǎobǎn zài fā píqi, dàjiā xiǎoxīn diǎn.	社長が怒ってるから、みんな気をつけろよ。	B	me	surprised	怎么了？谁惹他了？	Zěnme le? Shéi rě tā le?	どうしたの？誰が彼を怒らせたの？	「发脾气(fā píqi)」は、単に「怒る(生气)」というより、大声で怒鳴ったり機嫌の悪さを周りに撒き散らしている厄介な状態を指します。
phrase_0297	我想申请加薪。	Wǒ xiǎng shēnqǐng jiāxīn.	私は昇給を申請したいのですが。	business	3	A	me	normal	老板，我来公司三年了，我想申请加薪。	Lǎobǎn, wǒ lái gōngsī sān nián le, wǒ xiǎng shēnqǐng jiāxīn.	社長、私入社して３年になります、昇給を申請したいのですが。	B	sensei	normal	好的，你写个报告，我看看你的业绩。	Hǎo de, nǐ xiě ge bàogào, wǒ kànkan nǐ de yèjì.	わかった、レポートを書いて、君の業績を見てみよう。	「加薪(jiāxīn)」は給料を加える＝ベースアップのこと。「涨工资(zhǎng gōngzī)」とも言いますが、上司に交渉するオフィシャルな場では加薪が適しています。
phrase_0298	我们交换一下名片吧。	Wǒmen jiāohuàn yíxià míngpiàn ba.	私たち名刺を交換しましょう。	business	2	A	dog	happy	很高兴认识您，我们交换一下名片吧。	Hěn gāoxìng rènshi nín, wǒmen jiāohuàn yíxià míngpiàn ba.	お会いできて光栄です、名刺を交換しましょう。	B	panda	happy	好的，这是我的名片，请多关照。	Hǎo de, zhè shì wǒ de míngpiàn, qǐng duō guānzhào.	はい、これが私の名刺です、よろしくお願いします。	初対面のビジネスシーンでの定番。「加个微信吧(Wechatを追加しましょう)」の方が現代では主流ですが、フォーマルな場では名刺(名片)も健在です。
phrase_0299	这个设计方案还要修改。	Zhège shèjì fāng'àn hái yào xiūgǎi.	このデザイン案はまだ修正が必要です。	business	2	A	cat	tired	我都改了三遍了，这个设计方案还要修改吗？	Wǒ dōu gǎi le sān biàn le, zhège shèjì fāng'àn hái yào xiūgǎi ma?	私もう3回も直したのに、この企画書はまだ修正が必要なんですか？	B	sensei	normal	是的，客户对颜色还是不满意。	Shì de, kèhù duì yánsè háishì bù mǎnyì.	そうだ、先方がどうしても色に満足していなくてね。	「方案(fāng'àn)」はプランや企画書のこと。現場で働くデザイナーや企画職にとって、「修改(xiūgǎi:修正する・リライトする)」は永遠のテーマです。
phrase_0300	今天发工资了！我要去吃顿大餐！	Jīntiān fā gōngzī le! Wǒ yào qù chī dùn dàcān!	今日は給料日だ！私、ご馳走を食べに行くんだ！	business	1	A	me	happy	今天发工资了！我要去吃顿大餐！	Jīntiān fā gōngzī le! Wǒ yào qù chī dùn dàcān!	今日は給料日だ！私、ご馳走を食べに行くんだ！	B	dog	happy	太好了，带上我一起去吧！	Tài hǎo le, dàishang wǒ yìqǐ qù ba!	いいね、僕も一緒に連れてってよ！	「发工资(fā gōngzī:給料を配る)」で「給料が振り込まれた・給料日だ」という意味。「大餐(dàcān)」でご馳走。一ヶ月の労働が報われる最高の瞬間ですね！
