id	chinese	pinyin	japanese	category	level	example1_speaker	example1_avatar	example1_expression	example1_chinese	example1_pinyin	example1_japanese	example2_speaker	example2_avatar	example2_expression	example2_chinese	example2_pinyin	example2_japanese	notes
phrase_0801	你的手机连上这里的无线网了吗？密码是多少？	Nǐ de shǒujī liánshang zhèlǐ de wúxiànwǎng le ma? Mìmǎ shì duōshao?	スマホ、ここのWi-Fiに繋がった？パスワード何番？	tech	1	A	犬	普通	服务员，你们店里有WIFI吗？	Fúwùyuán, nǐmen diàn lǐ yǒu wāifāi ma?	すみません、Wi-Fiありますか？	B	猫	普通	有的，墙上贴着呢。	Yǒu de, qiáng shang tiēzhe ne.	ありますよ、壁に貼ってあります。	「连上(liánshàng:〜に接続する)」「无线网(wúxiànwǎng:無線LAN・Wi-Fi)」。「WIFI」は中国では「ワイファイ（wāi-fāi）」と発音します。カフェやレストランに入ったら真っ先に発せられる言葉です。
phrase_0802	我刚才下了一个打车软件，首单还有优惠。	Wǒ gāngcái xià le yí ge dǎchē ruǎnjiàn, shǒudān hái yǒu yōuhuì.	私は先程、タクシー配車アプリを一つダウンロードしました、初回注文にはさらに割引があります。	tech	1	A	パンダ	普通	咱们怎么过去啊？这大半夜的也没有公交车了。	Zánmen zěnme guòqù a? Zhè dà bànyè de yě méiyǒu gōngjiāochē le.	私達どうやって行くのよ？こんなど真夜中にバスもないわよ。	B	先生	笑う	别急啊。我刚才下了一个打车软件，首单还有优惠，去市中心只要十块钱，司机马上就到了。	Bié jí a. Wǒ gāngcái xià le yí ge dǎchē ruǎnjiàn, shǒudān hái yǒu yōuhui, qù shìzhōngxīn zhǐyào shí kuài qián, sījī mǎshàng jiù dào le.	焦るなよ。俺さっきタクシー配車アプリ一つダウンロードしたんだけど、初回注文はさらに割引があるんだよな。市街地までたった10元で行ける、運転手はすぐ着くよ。	「下(xià:ダウンロードする＝下载)」「打车软件(dǎchē ruǎnjiàn:配車アプリ)」「首单优惠(shǒudān yōuhuì:初回特典)」。中国では「滴滴出行(DiDi)」などの配車アプリが生活インフラです。割引クーポンのバラマキ「羊毛(小銭稼ぎ)」は日常茶飯事です。
phrase_0803	这部电影的资源我在网上找不到，你可以发给我吗？	Zhè bù diànyǐng de zīyuán wǒ zài wǎng shang zhǎo búdào, nǐ kěyǐ fā gěi wǒ ma?	この映画の動画ファイル（リソース）、ネットで見つからないんだけど、送ってくれる？	tech	2	A	私	疲れる	哎，昨天你推荐给我的那部韩国惊悚片，我看了一半就没了。	Ai, zuótiān nǐ tuījiàn gěi wǒ de nà bù Hánguó jīngsǒngpiàn, wǒ kàn le yíbàn jiù méi le.	なあ、昨日勧めてくれた韓国のホラー映画、半分まで見たところで消えちゃったよ。	B	犬	普通	肯定是因为版权问题被下架了。	Kěndìng shì yīnwèi bǎnquán wèntí bèi xiàjià le.	著作権の問題で削除されたんだよ、きっと。	「资源(zīyuán:（ネット上の海賊版などの）リソース、コンテンツデータ)」「找不到(zhǎo búdào:探せない・見つからない)」「发(fā:送信する)」。中国の厳しい検閲（审核）や権利問題で即座に観られなくなるコンテンツを探し求める「求资源(データ下さい)」の会話。
phrase_0804	微信里又有人发红包了，快去抢！	Wēixìn lǐ yòu yǒu rén fā hóngbāo le, kuài qù qiǎng!	WeChatで誰かがまた「お年玉（紅包）」を送ったよ！早くゲットしなきゃ！	tech	1	A	パンダ	驚く	你听这声音，绝对是家庭群里有动静。	Nǐ tīng zhè shēngyīn, juéduì shì jiātíngqún lǐ yǒu dòngjìng.	今の通知音、絶対家族グループが動いたわ。	B	猫	惊吓	啊！是大舅！微信里又有人发红包了，快去抢！手慢无啊！	A! Shì Dàjiù! Wēixìn lǐ yòu yǒu rén fā hóngbāo le, kuài qù qiǎng! Shǒu màn wú a!	あ、伯父さんだ！誰か紅包を送ったわよ、早くタップして！モタモタしてるとなくなるわよ！	「微信红包(Wēixìn hóngbāo:WeChatのお年玉/デジタル送金機能)」「抢(qiǎng:奪い取る)」。お正月や記念日にグループチャットに投げ込まれる「抢红包(お年玉の奪い合い)」は、中国のデジタル社会における最大の国民的娯楽です。
phrase_0805	现在的智能手机功能越来越强大了。	Xiànzài de zhìnéng shǒujī gōngnéng yuèláiyuè qiángdà le.	現在のスマートフォンは、機能がますます強く大きくなっています。	tech	1	A	犬	普通	爷爷，您不用带老花镜看报纸了，我给您买的这个手机可以听新闻。	Yéye, nín búyòng dài lǎohuājìng kàn bàozhǐ le, wǒ gěi nín mǎi de zhège shǒujī kěyǐ tīng xīnwén.	おじいちゃん、老眼鏡かけて新聞なんて読まなくていいですよ、俺がおじいちゃんに買ったこのスマホ、ニュースを「聴く」ことができますから。	B	先生	笑う	哎哟，这玩意儿还能说话？现在的智能手机功能越来越强大了，连我这老骨头都不得不学着用啊。	Aiyō, zhè wányìr hái néng shuōhuà? Xiànzài de zhìnéng shǒujī gōngnéng yuèláiyuè qiángdà le, lián wǒ zhè lǎogǔtou dōu bùdébù xuézhe yòng a.	おやおや、このおもちゃは喋りもできるのかい？現代のスマートフォンの機能はますます強大になっているな、私のような老いぼれでさえ使い方を習わざるを得ないね。	「智能手机(zhìnéng shǒujī:スマートフォン)」「强大(qiángdà:強大だ・ハイスペックだ)」。買い物をデジタル化し尽くした中国では、高齢者（老年人）の「数字鸿沟(デジタルディバイド)」が社会問題になっています。
phrase_0806	你的朋友圈屏蔽我了吗？怎么什么都看不到？	Nǐ de péngyouquān píngbì wǒ le ma? Zěnme shénme dōu kànbùdào?	僕のことモーメンツから外した？（非公開にした？）なんで何も見えないの？	tech	1	A	猫	怒る	大伟，你是不是有事瞒着我？	Dàwěi, nǐ shì bu shì yǒu shì mánzhe wǒ?	大偉、何か隠し事してるんじゃない？	B	私	驚く	没有啊亲爱的，怎么了？	Méiyǒu a qīn'ài de, zěnme le?	してないよ、どうしたの？	「朋友圈(péngyouquān:微信のタイムライン機能=モーメンツ)」「屏蔽(píngbì:遮断する・ブロックする)」「什么都看不到(何ひとつ見えない)」。人間関係の親密度が「朋友圏」の公開範囲（三天可见＝３日分だけ公開、など）で測られる中国SNSの闇です。
phrase_0807	这个APP需要实名认证才能使用。	Zhège èp xūyào shímíng rènzhèng cái néng shǐyòng.	このアプリは、実名認証を必要としてやっと使用することができます。	tech	2	A	私	疲れる	奇怪，这个新出的交友软件注册完了怎么发不了消息？	Qíguài, zhège xīn chū de jiāoyǒu ruǎnjiàn zhùcè wán le zěnme fā bù liǎo xiāoxi?	おかしいな、この新しく出たマッチングアプリ、登録終わったのになんでメッセージが送れないんだ？	B	犬	普通	你没看提示吗？这个APP需要实名认证才能使用，你要上传身份证正反面照片，还要进行人脸识别的。	Nǐ méi kàn tíshì ma? Zhège èp xūyào shímíng rènzhèng cái néng shǐyòng, nǐ yào shàngchuán shēnfènzhèng zhèng-fǎn miàn zhàopiàn, hái yào jìnxíng rénliǎn shíbié de.	お前通知を見てないのか？このAPPは実名認証が必要でやっと使えるんだよ、身分証の表裏の写真をアップロードしなきゃいけないし、まだ顔認識もやらないと。	「APP(エープ・アップ・エーピーピー)」「实名认证(shímíng rènzhèng:実名認証)」。中国のインターネットサービスはすべて国家の管理下にあり、携帯番号（実名紐付け済み）や身分証無しではいかなるサービスも利用できません。
phrase_0808	我们加个微信吧，方便以后联系。	Wǒmen jiā ge Wēixìn ba, fāngbiàn yǐhòu liánxì.	私たち、WeChatを追加しましょう、今後の連絡に便利ですから。	tech	1	A	猫	笑う	李总，今天的会议非常有成效，希望我们以后能有更多的合作机会。	Lǐ zǒng, jīntiān de huìyì fēicháng yǒu chéngxiào, xīwàng wǒmen yǐhòu néng yǒu gèng duō de hézuò jīhuì.	李社長、今日の会議は非常に成果がありました、今後もさらに多くの協力の機会があることを願っております。	B	先生	笑う	一定一定！小王，我们加个微信吧，方便以后联系。我扫你还是你扫我？	Yídìng yídìng! Xiǎo Wáng, wǒmen jiā ge Wēixìn ba, fāngbiàn yǐhòu liánxì. Wǒ sǎo nǐ háishi nǐ sǎo wǒ?	是非是非！王さん、我々微信追加しましょうよ、今後の連絡に便利ですし。私がスキャンしましょうか、それともあなたが私を？	「加微信(jiā Wēixìn:WeChatの連絡先を追加する)」「联系(liánxì:連絡する)」。ビジネスからプライベートのナンパまで、人間関係はすべて「加个微信吧(WeChat交換しましょう)」から始まります。名刺交換より遥かに重要です。
phrase_0809	云盘里的照片占了太多空间，我要清理一下。	Yúnpán lǐ de zhàopiàn zhàn le tài duō kōngjiān, wǒ yào qīnglǐ yíxià.	クラウドストレージの中の写真が「あまりにも多くの空間」を占拠しているので、私は少しクリーンアップしなければなりません。	tech	2	A	パンダ	疲れる	我的手机突然弹出一个“存储空间不足”的警告。	Wǒ de shǒujī tūrán tánchū yí ge "cúnchǔ kōngjiān bùzú" de jǐnggào.	私のスマホ、突然「ストレージ容量不足」って警告がポップアップしたわ。	B	猫	普通	あなたのメモリとっくに一杯になってておかしくないわよ。あの何千枚の自撮りはどうなの？	Nǐ de nèicún zǎo jiù gāi mǎn le. Nǐ nà jǐ qiān zhāng zìpāi ne?	あんたのメモリとっくに一杯になってておかしくないわよ。あの何千枚の自撮りはどうなの？	「云盘(yúnpán:クラウドストレージ)」「占空間(zhàn kōngjiān:空間・容量を占める)」「清理(qīnglǐ:整理・クリーンアップする)」。写真は「百度网盘(Baiduクラウド)」やiCloudなどにバックアップするのが一般的です。
phrase_0810	他每天沉迷于打网络游戏，连饭都不按时吃。	Tā měitiān chénmí yú dǎ wǎngluò yóuxì, lián fàn dōu bù ànshí chī.	彼は毎日オンラインゲームをプレイすることに没頭・依存しており、ご飯でさえ時間通りに食べません。	tech	2	A	先生	怒る	你看看他！这都下午两点了还没出屋！	Nǐ kànkan tā! Zhè dōu xiàwǔ liǎngdiǎn le hái méi chū wū!	あいつを見てみろ！もう午後2時だってのにまだ部屋から出てこないぞ！	B	パンダ	悲しい	哎……他每天沉迷于打网络游戏，连饭都不按时吃。说他两句还跟我急。	Ai......tā měitiān chénmí yú dǎ wǎngluò yóuxì, lián fàn dōu bù ànshí chī. Shuō tā liǎng jù hái gēn wǒ jí.	はぁ……あの子毎日ネットゲームにのめり込んじゃって、ご飯すら時間通りに食べないのよ。彼に二言三言言うと私にまでキレるし。	「沉迷于(chénmí yú:〜に没頭する・溺れる・依存する)」「网络游戏(wǎngluò yóuxì:オンラインゲーム=「网游」)」「按时(ànshí:時間通りに)」。中国の「网瘾少年(ネット依存の若者)」。王者荣耀(Wangzhe Rongyao)などのプレイが社会問題化し、未成年のゲーム時間が国によって規制されています。
